Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw
378306,195513,21.779652,39.076248,25.56,0.231,-0.152,1.137,-8.301,5.127,0.176,268.434
378423,195513,21.779652,39.076248,25.56,0.316,-0.133,1.146,1.587,2.502,0.97,268.548
378532,195514,21.779709,39.076202,30.85,-0.001,0.042,0.993,-0.305,-0.488,-0.068,268.57
378639,195514,21.779709,39.076202,30.85,-0.001,-0.119,0.864,0.854,-3.723,-0.129,268.561
378746,195514,21.779709,39.076202,30.85,0.216,-0.077,1.095,-0.549,-1.404,0.909,268.609
378854,195514,21.779709,39.076202,30.85,0.183,-0.045,1.111,-2.991,3.357,0.909,268.684
378961,195514,21.779709,39.076202,30.85,0.089,-0.133,1.1,-2.441,1.038,0.298,268.731
379068,195514,21.779709,39.076202,30.85,0.044,-0.038,0.94,0.671,-0.793,0.482,268.783
379186,195514,21.779709,39.076202,30.85,0.097,0.002,0.849,1.343,-1.526,0.543,268.847
379293,195514,21.779709,39.076202,30.85,0.06,-0.041,0.998,-0.61,0.732,0.665,268.922
379401,195514,21.779709,39.076202,30.85,0.042,-0.073,0.934,0.244,2.258,0.543,268.978
379508,195515,21.779774,39.076149,36.11,0.113,-0.016,1.156,-0.061,1.587,0.237,269.008
379615,195515,21.779774,39.076149,36.11,0.037,-0.045,0.98,0.488,-0.122,0.237,269.038
379723,195515,21.779774,39.076149,36.11,-0.009,-0.087,1.028,-1.831,-0.488,0.359,269.07
379836,195515,21.779774,39.076149,36.11,-0.02,-0.086,1.026,0.122,0.061,0.665,269.145
379943,195515,21.779774,39.076149,36.11,0.019,-0.058,1.017,-0.183,-0.122,0.543,269.21
380051,195515,21.779774,39.076149,36.11,0.007,-0.118,0.953,1.099,-0.183,0.359,269.238
380158,195515,21.779774,39.076149,36.11,-0.01,-0.075,1.023,-2.258,-0.427,0.237,269.266
380265,195515,21.779774,39.076149,36.11,0.021,-0.116,0.941,0.977,-0.732,0.176,269.282
380373,195515,21.779774,39.076149,36.11,-0.026,-0.093,0.992,0.916,-1.648,0.115,269.308
380485,195516,21.779848,39.076084,39.69,-0.019,-0.08,1.009,0.244,0.122,-0.19,269.287
380593,195516,21.779848,39.076084,39.69,-0.016,-0.067,0.98,-0.732,0.916,-0.007,269.295
380700,195516,21.779848,39.076084,39.69,0.021,-0.055,1.057,-0.916,1.038,0.237,269.316
380807,195516,21.779848,39.076084,39.69,-0.001,-0.042,0.939,-0.916,0.793,-0.19,269.306
380915,195516,21.779848,39.076084,39.69,0.057,-0.117,0.896,-2.441,0,-0.129,269.281
381022,195516,21.779848,39.076084,39.69,-0.014,-0.094,1.046,-1.343,0.732,-0.312,269.241
381129,195516,21.779848,39.076084,39.69,-0.063,-0.069,1.066,0.122,-0.488,-0.19,269.224
381243,195516,21.779848,39.076084,39.69,-0.02,-0.091,0.938,1.465,-2.014,-0.251,269.195
381350,195516,21.779848,39.076084,39.69,0.024,-0.078,1.015,-1.404,0.183,-0.312,269.166
381457,195517,21.779926,39.076015,40.9,-0.004,-0.098,1.03,-1.038,1.282,-0.068,269.152
381565,195517,21.779926,39.076015,40.9,-0.033,-0.094,1.009,-0.244,-0.122,-0.312,269.134
381672,195517,21.779926,39.076015,40.9,-0.015,-0.113,1.058,-0.366,-1.16,-0.373,269.101
381780,195517,21.779926,39.076015,40.9,0.027,-0.116,0.99,0.122,-0.549,-0.007,269.078
381896,195517,21.779926,39.076015,40.9,0.002,-0.068,0.984,0.488,-0.61,-0.19,269.056
382003,195517,21.779926,39.076015,40.9,0.008,-0.125,0.924,0.427,-0.671,-0.129,269.042
382111,195517,21.779926,39.076015,40.9,-0.009,-0.067,0.97,-0.671,0.61,-0.312,269.024
382218,195517,21.779926,39.076015,40.9,-0.018,-0.014,0.984,0.854,0.427,-0.068,269.023
382325,195517,21.779926,39.076015,40.9,0,-0.062,0.965,0.488,-1.465,0.176,269.026
382433,195518,21.780008,39.075943,43.1,0.048,-0.03,1.033,0.732,-0.61,0.665,269.079
382550,195518,21.780008,39.075943,43.1,0.03,-0.049,1.005,-0.549,-1.587,0.543,269.142
382657,195518,21.780008,39.075943,43.1,0.036,-0.052,0.996,-0.671,0.732,0.665,269.2
382765,195518,21.780008,39.075943,43.1,0.003,-0.058,1.013,-1.892,-0.183,0.543,269.261
382872,195518,21.780008,39.075943,43.1,0.007,-0.07,1.002,0.549,-0.427,0.543,269.313
382980,195518,21.780008,39.075943,43.1,-0.037,-0.054,0.992,-2.014,0.549,0.543,269.387
383087,195518,21.780008,39.075943,43.1,0.006,-0.083,1.156,-0.977,1.587,0.726,269.448
383194,195518,21.780008,39.075943,43.1,-0.089,-0.083,1.055,0.854,-1.831,0.298,269.522
383311,195518,21.780008,39.075943,43.1,0.02,-0.041,0.982,0.244,-2.38,0.054,269.528
383419,195518,21.780008,39.075943,43.1,-0.008,-0.078,0.922,-0.671,0.977,-0.19,269.522
383526,195519,21.780094,39.075867,45.61,0.013,-0.136,0.992,-0.427,2.563,-0.434,269.504
383634,195519,21.780094,39.075867,45.61,-0.008,-0.111,0.944,0.122,0.305,-0.739,269.43
383741,195519,21.780094,39.075867,45.61,-0.004,-0.078,0.891,0.671,-0.61,-0.434,269.357
383849,195519,21.780094,39.075867,45.61,0.037,-0.174,0.92,-0.061,-0.488,0.115,269.352
383963,195519,21.780094,39.075867,45.61,-0.006,-0.049,1.019,-0.854,0.427,-0.495,269.295
384071,195519,21.780094,39.075867,45.61,0.009,-0.059,1.057,-0.366,0.183,0.604,269.286
384180,195519,21.780094,39.075867,45.61,0.018,-0.049,1.058,1.343,1.099,2.252,269.454
384288,195519,21.780094,39.075867,45.61,-0.029,0.048,0.991,2.625,-0.122,3.228,269.78
384396,195519,21.780094,39.075867,45.61,-0.02,0.002,1.084,1.404,-0.366,4.51,270.207
384505,195520,21.780184,39.075787,47.82,-0.029,0.119,0.944,-0.061,0.366,5.731,270.774
384618,195520,21.780184,39.075787,47.82,-0.05,0.117,0.927,1.099,1.282,6.219,271.477
384726,195520,21.780184,39.075787,47.82,-0.084,0.096,0.99,-0.488,-1.953,5.731,272.118
384835,195520,21.780184,39.075787,47.82,-0.018,0.076,0.961,0.793,-2.808,6.28,272.773
384943,195520,21.780184,39.075787,47.82,0.017,0.081,0.974,0.061,1.038,6.463,273.478
385050,195520,21.780184,39.075787,47.82,-0.037,0.086,1.025,-1.099,0.488,5.853,274.126
385159,195520,21.780184,39.075787,47.82,0.01,0.063,1.082,-0.244,0.671,5.669,274.746
385267,195520,21.780184,39.075787,47.82,-0.02,0.07,0.978,-0.732,0.427,4.876,275.314
385382,195520,21.780184,39.075787,47.82,-0.024,0.007,0.978,-2.197,-0.366,3.899,275.762
385491,195521,21.780275,39.075699,49.74,0.032,-0.066,1.026,-3.418,-1.892,2.007,276.07
385599,195521,21.780275,39.075699,49.74,0.052,-0.161,0.991,-2.625,-1.221,-0.678,276.107
385708,195521,21.780275,39.075699,49.74,0.024,-0.182,0.887,-0.488,0.122,-1.96,275.93
385815,195521,21.780275,39.075699,49.74,0.027,-0.2,1.015,-1.77,1.648,-3.12,275.641
385922,195521,21.780275,39.075699,49.74,-0.022,-0.227,1.008,-1.587,0.305,-5.256,275.161
386036,195521,21.780275,39.075699,49.74,0.029,-0.314,0.976,-3.662,-2.014,-7.697,274.283
386144,195521,21.780275,39.075699,49.74,0.029,-0.329,0.979,-2.747,-0.488,-8.613,273.385
386250,195521,21.780275,39.075699,49.74,-0.007,-0.337,0.938,-1.709,0.671,-8.735,272.462
386359,195521,21.780275,39.075699,49.74,-0.009,-0.326,1.004,0.61,-2.625,-8.857,271.511
386466,195522,21.780363,39.0756,51.79,0.041,-0.346,0.969,0.183,-1.709,-8.552,270.583
386572,195522,21.780363,39.0756,51.79,0.043,-0.335,0.966,1.282,1.282,-8.674,269.675
386680,195522,21.780363,39.0756,51.79,0.003,-0.33,1.062,1.038,1.709,-8.735,268.733
386797,195522,21.780363,39.0756,51.79,-0.041,-0.245,0.967,1.282,-1.892,-8.796,267.703
386906,195522,21.780363,39.0756,51.79,0.014,-0.331,0.953,0.793,-0.977,-8.308,266.785
387013,195522,21.780363,39.0756,51.79,0.012,-0.318,0.994,1.221,0.366,-7.148,265.968
387121,195522,21.780363,39.0756,51.79,0.005,-0.217,0.917,3.845,1.953,-5.683,265.283
387228,195522,21.780363,39.0756,51.79,-0.022,-0.148,1.131,1.953,0.488,-3.547,264.815
387335,195522,21.780363,39.0756,51.79,0.057,-0.161,0.922,1.038,-0.854,-2.082,264.555
387452,195523,21.780462,39.075508,54.36,-0.053,-0.035,1.027,2.38,3.662,-0.983,264.44
387561,195523,21.780462,39.075508,54.36,-0.043,-0.077,1.033,0.244,-4.517,0.359,264.42
387668,195523,21.780462,39.075508,54.36,0.053,-0.025,0.993,-1.587,-0.977,1.214,264.522
387775,195523,21.780462,39.075508,54.36,-0.062,-0.001,1.034,-0.61,4.15,1.214,264.642
387883,195523,21.780462,39.075508,54.36,-0.055,-0.055,0.985,0.854,-2.014,1.031,264.754
387990,195523,21.780462,39.075508,54.36,0.013,-0.022,0.837,1.892,0.061,1.58,264.902
388104,195523,21.780462,39.075508,54.36,-0.078,0.009,0.897,-0.122,4.7,2.19,265.152
388211,195523,21.780462,39.075508,54.36,-0.199,0,0.949,-2.136,-4.517,2.068,265.392
388318,195523,21.780462,39.075508,54.36,0.001,-0.011,1.141,-0.61,-4.211,1.824,265.595
388427,195523,21.780462,39.075508,54.36,0.085,-0.062,1.114,-3.479,1.16,1.458,265.768
388534,195524,21.780577,39.075424,56.4,-0.004,-0.049,0.962,-2.075,3.784,1.397,265.919
388641,195524,21.780577,39.075424,56.4,-0.104,-0.047,0.906,0.916,1.526,1.458,266.068
388755,195524,21.780577,39.075424,56.4,-0.102,-0.063,1.008,1.404,-2.502,1.458,266.236
388852,195524,21.780577,39.075424,56.4,-0.017,-0.044,1.109,-0.122,-3.723,1.458,266.387
388959,195524,21.780577,39.075424,56.4,-0.037,-0.018,0.979,-0.305,-0.366,1.153,266.521
389067,195524,21.780577,39.075424,56.4,-0.027,-0.014,1.034,-1.282,0.366,1.214,266.644
389174,195524,21.780577,39.075424,56.4,-0.049,-0.048,1.056,-2.014,-2.258,1.031,266.763
389281,195524,21.780577,39.075424,56.4,0.048,-0.047,0.837,1.465,-0.183,0.848,266.859
389405,195524,21.780577,39.075424,56.4,-0.061,-0.125,0.915,-2.014,4.395,0.482,266.919
389512,195525,21.780691,39.075333,57.3,-0.055,-0.004,1.004,-0.244,0.671,0.42,266.978
389620,195525,21.780691,39.075333,57.3,-0.156,0.014,0.949,-1.16,-2.747,0.604,267.041
389727,195525,21.780691,39.075333,57.3,-0.035,-0.116,0.979,0.854,-2.991,0.482,267.094
389834,195525,21.780691,39.075333,57.3,0.077,-0.072,0.743,0.793,-0.366,0.726,267.165
389942,195525,21.780691,39.075333,57.3,-0.056,-0.028,0.875,2.136,0.732,0.482,267.233
390059,195525,21.780691,39.075333,57.3,-0.014,-0.057,0.922,1.343,-0.793,0.543,267.297
390166,195525,21.780691,39.075333,57.3,-0.039,-0.081,1.008,1.465,0.305,0.482,267.363
390274,195525,21.780691,39.075333,57.3,-0.06,-0.055,1.063,1.343,0.305,0.298,267.408
390381,195525,21.780691,39.075333,57.3,-0.02,-0.06,0.946,2.441,-0.488,0.298,267.455
390488,195526,21.780807,39.075237,58.29,-0.029,-0.084,0.957,0.488,1.221,0.42,267.499
390596,195526,21.780807,39.075237,58.29,-0.056,-0.075,1.108,0,-2.502,0.543,267.558
390703,195526,21.780807,39.075237,58.29,-0.041,-0.06,1.05,-1.16,-1.77,0.237,267.593
390818,195526,21.780807,39.075237,58.29,-0.039,-0.037,1.069,-0.427,-0.122,0.237,267.62
390925,195526,21.780807,39.075237,58.29,0.018,-0.063,0.591,1.038,-2.319,0.298,267.656
391032,195526,21.780807,39.075237,58.29,-0.002,0.051,0.705,2.93,1.77,0.298,267.711
391140,195526,21.780807,39.075237,58.29,0.032,-0.058,1.084,0,1.221,0.298,267.741
391247,195526,21.780807,39.075237,58.29,-0.049,-0.075,0.974,0.671,-2.747,0.42,267.783
391354,195526,21.780807,39.075237,58.29,0.025,-0.062,1.015,-1.16,-2.93,0.482,267.84
391464,195527,21.780924,39.075142,59.8,-0.035,-0.059,0.918,-0.549,-0.061,0.359,267.879
391571,195527,21.780924,39.075142,59.8,-0.032,-0.084,0.95,0.183,0.793,0.359,267.909
391678,195527,21.780924,39.075142,59.8,-0.029,-0.138,0.936,0.244,0.061,0.42,267.951
391786,195527,21.780924,39.075142,59.8,-0.032,-0.071,0.926,0.61,0.244,0.482,267.994
391893,195527,21.780924,39.075142,59.8,-0.041,-0.112,1.013,-1.648,0.305,0.482,268.034
392002,195527,21.780924,39.075142,59.8,-0.069,-0.083,0.917,0.244,-1.16,0.237,268.067
392117,195527,21.780924,39.075142,59.8,-0.013,-0.129,0.938,-1.16,-0.488,0.359,268.109
392225,195527,21.780924,39.075142,59.8,-0.027,-0.084,0.964,-0.122,0.305,0.359,268.152
392334,195527,21.780924,39.075142,59.8,0.01,-0.116,0.922,-0.366,-0.305,0.176,268.17
392442,195527,21.780924,39.075142,59.8,-0.013,-0.072,1.02,0.061,1.465,0.298,268.191
392550,195528,21.781042,39.075043,60.52,-0.057,-0.067,1.02,0.916,-0.61,0.298,268.208
392659,195528,21.781042,39.075043,60.52,-0.045,-0.057,1.084,-1.038,-2.258,0.237,268.239
392767,195528,21.781042,39.075043,60.52,-0.011,-0.077,0.873,-1.526,-2.808,-0.068,268.239
392881,195528,21.781042,39.075043,60.52,-0.041,-0.048,0.905,-1.465,2.197,-0.129,268.225
392990,195528,21.781042,39.075043,60.52,-0.033,-0.031,1.057,-3.174,0.061,-0.19,268.234
393098,195528,21.781042,39.075043,60.52,-0.006,-0.096,1.036,-2.869,0.427,-0.007,268.238
393207,195528,21.781042,39.075043,60.52,0,-0.078,1.03,-1.526,-3.967,-0.312,268.23
393315,195528,21.781042,39.075043,60.52,-0.009,-0.099,0.973,0.183,-1.465,0.054,268.223
393423,195528,21.781042,39.075043,60.52,-0.023,-0.104,0.945,0.977,1.465,0.115,268.226
393544,195528,21.781042,39.075043,60.52,-0.066,-0.074,0.968,0.366,0.427,-0.068,268.218
393652,195529,21.78116,39.07494,61.16,-0.065,-0.043,0.963,1.404,-0.122,-0.007,268.232
393760,195529,21.78116,39.07494,61.16,-0.044,-0.118,1.106,-1.953,-0.244,-0.19,268.236
393869,195529,21.78116,39.07494,61.16,-0.054,-0.08,1.024,-1.587,0.549,-0.19,268.226
393977,195529,21.78116,39.07494,61.16,-0.042,-0.128,1.048,-0.427,0.183,0.054,268.227
394085,195529,21.78116,39.07494,61.16,-0.073,-0.114,1.004,-0.122,-0.427,-0.007,268.245
394194,195529,21.78116,39.07494,61.16,-0.096,-0.066,1.011,-0.549,-0.854,-0.007,268.252
394308,195529,21.78116,39.07494,61.16,-0.041,-0.056,1.024,0.122,-0.793,-0.007,268.251
394416,195529,21.78116,39.07494,61.16,-0.072,-0.085,1.008,-1.404,1.099,-0.007,268.261
394523,195529,21.78116,39.07494,61.16,-0.065,-0.118,1.042,-2.075,0.366,-0.068,268.266
394631,195530,21.781281,39.074837,61.81,0.013,-0.089,1.039,0.427,-0.488,-0.007,268.25
394739,195530,21.781281,39.074837,61.81,-0.046,-0.068,1.009,0.61,-1.465,-0.617,268.198
394845,195530,21.781281,39.074837,61.81,-0.029,-0.034,0.972,0,-0.549,-0.617,268.145
394956,195530,21.781281,39.074837,61.81,-0.034,-0.082,0.868,0.732,-0.549,-0.556,268.083
395064,195530,21.781281,39.074837,61.81,0.02,-0.095,0.992,-1.038,0.671,-0.495,268.023
395172,195530,21.781281,39.074837,61.81,-0.044,-0.09,0.946,-0.549,-0.549,-0.434,267.962
395278,195530,21.781281,39.074837,61.81,-0.018,-0.055,0.922,-0.61,-0.671,-0.495,267.914
395386,195530,21.781281,39.074837,61.81,-0.055,-0.15,0.997,-0.732,-1.099,-0.251,267.872
395493,195531,21.781403,39.074734,62.36,-0.056,-0.111,1.005,-1.038,0.061,-0.556,267.818
395644,195531,21.781403,39.074734,62.36,-0.131,-0.106,0.843,2.258,-0.977,-0.495,267.742
395751,195531,21.781403,39.074734,62.36,-0.029,-0.14,0.991,-0.183,-0.854,-0.19,267.708
395858,195531,21.781403,39.074734,62.36,-0.073,-0.078,0.8,2.93,0,-0.251,267.679
395966,195531,21.781403,39.074734,62.36,-0.057,-0.11,1.023,-0.061,0.61,-0.251,267.646
396087,195531,21.781403,39.074734,62.36,-0.163,-0.062,1.113,0.732,1.038,-0.19,267.622
396194,195531,21.781403,39.074734,62.36,-0.058,-0.363,0.89,1.16,0.122,0.848,267.66
396302,195531,21.781403,39.074734,62.36,-0.046,-0.038,1.136,0.122,-0.122,0.298,267.728
396409,195531,21.781403,39.074734,62.36,0.015,-0.135,1.055,-1.709,-0.305,0.359,267.754
396517,195532,21.781525,39.074631,62.72,-0.063,-0.09,0.963,0.061,-0.671,-0.007,267.775
396638,195532,21.781525,39.074631,62.72,-0.065,-0.049,1.002,-1.648,0.549,0.359,267.82
396745,195532,21.781525,39.074631,62.72,-0.087,-0.046,0.916,2.075,-0.61,0.359,267.867
396853,195532,21.781525,39.074631,62.72,-0.031,-0.072,1.003,2.319,-1.526,0.298,267.897
396960,195532,21.781525,39.074631,62.72,-0.066,-0.018,0.885,1.038,1.587,0.359,267.947
397067,195532,21.781525,39.074631,62.72,-0.123,-0.034,0.947,0,1.709,0.298,267.98
397192,195532,21.781525,39.074631,62.72,-0.133,-0.103,0.931,-4.211,-1.16,0.115,267.995
397299,195532,21.781525,39.074631,62.72,-0.076,-0.021,1.047,-2.014,-1.648,0.237,268.017
397406,195532,21.781525,39.074631,62.72,-0.126,-0.095,1.074,-1.221,-2.441,0.176,268.048
397514,195533,21.781649,39.074524,62.62,-0.134,-0.072,0.997,1.648,-1.221,0.115,268.074
397621,195533,21.781649,39.074524,62.62,-0.076,-0.103,0.997,-0.549,-0.61,-0.007,268.087
397744,195533,21.781649,39.074524,62.62,-0.061,-0.066,0.955,-0.305,-0.854,-0.19,268.063
397851,195533,21.781649,39.074524,62.62,-0.146,-0.143,1.106,0.793,0.427,-0.19,268.038
397958,195533,21.781649,39.074524,62.62,-0.077,-0.073,1.033,-3.357,-1.038,-0.373,268.028
398066,195533,21.781649,39.074524,62.62,0.21,-0.119,1.114,-2.563,-2.991,0.115,268.023
398173,195533,21.781649,39.074524,62.62,-0.018,-0.046,0.933,-1.831,0.061,-0.19,267.996
398297,195533,21.781649,39.074524,62.62,-0.029,-0.107,0.968,-0.183,1.648,-0.007,267.995
398405,195533,21.781649,39.074524,62.62,-0.051,-0.097,0.947,0.549,1.343,0.054,267.99
398512,195534,21.781771,39.074421,62.29,-0.042,-0.105,1.004,-0.183,1.099,-0.068,267.979
398619,195534,21.781771,39.074421,62.29,-0.081,-0.063,0.866,1.404,-0.366,0.054,267.965
398728,195534,21.781771,39.074421,62.29,-0.052,-0.114,1.045,-0.244,0.183,-0.129,267.952
398849,195534,21.781771,39.074421,62.29,-0.091,-0.104,1.052,-0.061,-0.671,-0.129,267.936
398957,195534,21.781771,39.074421,62.29,-0.098,-0.089,1.006,0,-0.671,-0.19,267.925
399064,195534,21.781771,39.074421,62.29,-0.058,-0.073,0.894,0.854,-0.61,-0.007,267.925
399171,195534,21.781771,39.074421,62.29,-0.038,-0.083,0.93,2.136,0.61,-0.007,267.923
399280,195534,21.781771,39.074421,62.29,-0.105,-0.086,1.069,-0.244,0.122,-0.373,267.908
399402,195534,21.781771,39.074421,62.29,-0.084,-0.02,0.944,0.61,-1.404,-0.007,267.907
399510,195535,21.781893,39.074314,61.95,-0.101,-0.079,0.842,-0.305,-1.709,-0.251,267.888
399619,195535,21.781893,39.074314,61.95,-0.087,-0.105,1.096,-2.136,-0.61,-0.19,267.885
399727,195535,21.781893,39.074314,61.95,-0.062,-0.122,0.922,-0.427,-0.427,0.359,267.892
399835,195535,21.781893,39.074314,61.95,-0.042,-0.076,0.956,0.183,0.61,0.115,267.917
399956,195535,21.781893,39.074314,61.95,-0.112,-0.022,1.002,0.244,0.244,0.054,267.924
400064,195535,21.781893,39.074314,61.95,-0.125,-0.094,0.997,-0.366,-1.587,-0.007,267.931
400173,195535,21.781893,39.074314,61.95,-0.117,-0.047,1,-0.549,-0.793,-0.19,267.928
400281,195535,21.781893,39.074314,61.95,-0.057,-0.077,0.99,0.122,-0.61,-0.19,267.908
400389,195535,21.781893,39.074314,61.95,-0.074,-0.074,1.079,0.244,-0.244,-0.495,267.866
400513,195536,21.782015,39.074211,61.69,-0.061,-0.084,0.877,0.793,-0.732,-0.19,267.842
400621,195536,21.782015,39.074211,61.69,-0.05,-0.051,0.896,0.488,0.366,-0.19,267.82
400729,195536,21.782015,39.074211,61.69,-0.057,-0.106,0.967,-1.831,-1.038,-0.251,267.789
400838,195536,21.782015,39.074211,61.69,-0.027,-0.11,0.838,0.549,-2.625,-0.129,267.769
400946,195536,21.782015,39.074211,61.69,-0.051,-0.023,0.88,2.197,-0.671,-0.312,267.731
401060,195536,21.782015,39.074211,61.69,-0.014,-0.121,0.965,0.122,-1.282,-0.007,267.73
401169,195536,21.782015,39.074211,61.69,-0.071,-0.039,0.953,-2.014,-0.061,-0.434,267.703
401277,195536,21.782015,39.074211,61.69,-0.033,-0.036,1.047,-4.578,2.686,-0.373,267.663
401386,195536,21.782015,39.074211,61.69,-0.192,-0.126,0.896,-1.953,-1.16,-0.373,267.62
401493,195537,21.782137,39.074112,61.18,-0.092,-0.117,1.064,0.793,-2.075,-0.129,267.601
401618,195537,21.782137,39.074112,61.18,0,-0.115,1.044,0.488,1.77,0.054,267.608
401726,195537,21.782137,39.074112,61.18,-0.097,-0.113,0.956,-2.075,0.916,-0.19,267.601
401833,195537,21.782137,39.074112,61.18,-0.05,-0.108,0.988,-1.892,1.831,-0.19,267.576
401939,195537,21.782137,39.074112,61.18,-0.066,-0.102,1.003,-0.977,-1.221,-0.312,267.55
402048,195537,21.782137,39.074112,61.18,-0.118,-0.116,0.931,-1.099,-0.793,-0.251,267.532
402167,195537,21.782137,39.074112,61.18,-0.056,-0.096,0.91,1.526,-1.221,-0.007,267.531
402275,195537,21.782137,39.074112,61.18,-0.074,-0.109,1.042,-1.404,0.244,-0.19,267.514
402382,195537,21.782137,39.074112,61.18,-0.109,-0.086,1.071,-0.61,-1.404,-0.129,267.502
402489,195538,21.782257,39.074009,60.84,-0.048,-0.076,0.983,0.61,-0.854,-0.19,267.473
402597,195538,21.782257,39.074009,60.84,-0.041,-0.118,1.005,-0.244,0.732,-0.129,267.453
402721,195538,21.782257,39.074009,60.84,-0.066,-0.11,1.006,-1.038,1.404,-0.129,267.436
402828,195538,21.782257,39.074009,60.84,-0.097,-0.083,0.961,1.221,-0.793,-0.19,267.419
402936,195538,21.782257,39.074009,60.84,-0.068,-0.152,1.024,-1.038,0.793,-0.251,267.401
403043,195538,21.782257,39.074009,60.84,-0.096,-0.134,0.994,0.427,1.16,-0.19,267.378
403150,195538,21.782257,39.074009,60.84,-0.087,-0.119,1.005,-0.366,-0.671,-0.129,267.349
403273,195538,21.782257,39.074009,60.84,-0.063,-0.051,0.978,1.343,-1.831,-0.19,267.324
403380,195538,21.782257,39.074009,60.84,-0.063,-0.117,1.064,-1.648,0.244,-0.251,267.295
403488,195539,21.782377,39.07391,60.39,-0.006,-0.106,1.07,-0.549,0,-0.129,267.277
403595,195539,21.782377,39.07391,60.39,-0.083,-0.134,1.009,-0.366,-0.854,-0.251,267.235
403702,195539,21.782377,39.07391,60.39,-0.023,-0.093,1.028,-0.305,0.488,-0.19,267.217
403825,195539,21.782377,39.07391,60.39,-0.123,-0.028,0.879,2.441,-1.404,-0.373,267.17
403932,195539,21.782377,39.07391,60.39,-0.029,-0.083,1.083,-0.061,-0.183,-0.312,267.143
404039,195539,21.782377,39.07391,60.39,-0.066,-0.09,1.02,-0.854,0.305,-0.251,267.11
404147,195539,21.782377,39.07391,60.39,-0.069,-0.112,1.047,-0.549,0.122,-0.312,267.077
404254,195539,21.782377,39.07391,60.39,-0.071,-0.098,0.951,0.793,-0.061,-0.19,267.041
404374,195539,21.782377,39.07391,60.39,-0.096,-0.059,0.924,1.343,0.183,-0.19,267.018
404482,195540,21.782497,39.073811,60.04,-0.096,-0.127,0.912,-1.404,0.549,-0.129,267.001
404589,195540,21.782497,39.073811,60.04,-0.086,-0.061,0.958,-0.427,-1.099,0.054,266.994
404697,195540,21.782497,39.073811,60.04,-0.082,-0.069,0.932,-0.549,-0.122,0.604,267.027
404815,195540,21.782497,39.073811,60.04,-0.126,-0.062,0.919,0.122,0.061,0.359,267.071
404922,195540,21.782497,39.073811,60.04,-0.063,-0.058,0.952,1.16,0.305,0.482,267.114
405030,195540,21.782497,39.073811,60.04,-0.124,-0.056,1,1.709,-0.061,0.42,267.158
405137,195540,21.782497,39.073811,60.04,-0.127,-0.064,1.075,-0.183,-2.258,0.298,267.198
405244,195540,21.782497,39.073811,60.04,-0.091,-0.064,1.029,0,0.61,0.115,267.228
405353,195540,21.782497,39.073811,60.04,-0.155,-0.078,1.004,-3.052,-0.732,0.054,267.231
405474,195541,21.782616,39.073715,58.85,-0.111,-0.051,0.98,-0.549,-2.563,0.176,267.253
405583,195541,21.782616,39.073715,58.85,-0.068,-0.118,0.976,-0.061,-0.061,0.176,267.273
405691,195541,21.782616,39.073715,58.85,-0.091,-0.076,1.03,-2.136,2.075,-0.007,267.291
405798,195541,21.782616,39.073715,58.85,-0.099,-0.065,0.927,-0.549,1.343,0.237,267.317
405907,195541,21.782616,39.073715,58.85,-0.066,-0.104,0.975,0.183,0.916,0.237,267.34
406029,195541,21.782616,39.073715,58.85,-0.112,-0.12,0.957,0.671,-1.404,-0.007,267.339
406137,195541,21.782616,39.073715,58.85,-0.12,-0.064,1.017,-1.465,-0.549,0.237,267.352
406246,195541,21.782616,39.073715,58.85,-0.081,-0.04,0.963,-1.648,0.793,0.054,267.36
406354,195541,21.782616,39.073715,58.85,-0.095,-0.064,0.943,0.244,0.366,0.115,267.371
406462,195542,21.78273,39.07362,56.95,-0.113,-0.055,1.041,-0.977,-1.038,-0.129,267.381
406587,195542,21.78273,39.07362,56.95,-0.104,-0.076,1.015,0.061,-0.122,0.176,267.404
406695,195542,21.78273,39.07362,56.95,-0.059,-0.083,1.058,-2.319,-0.488,-0.007,267.417
406804,195542,21.78273,39.07362,56.95,-0.053,-0.094,1.036,1.099,0.366,0.054,267.432
406912,195542,21.78273,39.07362,56.95,-0.115,-0.064,1.161,-1.587,0.671,0.298,267.454
407033,195542,21.78273,39.07362,56.95,-0.009,-0.052,0.984,0.549,-0.488,0.115,267.469
407142,195542,21.78273,39.07362,56.95,0.021,0.004,1.211,-0.549,0.061,-0.068,267.486
407250,195542,21.78273,39.07362,56.95,-0.24,-0.171,1.114,-2.197,0.305,-0.068,267.494
407358,195542,21.78273,39.07362,56.95,-0.18,-0.08,0.87,2.319,-0.183,-0.068,267.516
407467,195543,21.782843,39.073524,56.38,-0.036,-0.1,1.063,0.488,1.526,0.176,267.531
407589,195543,21.782843,39.073524,56.38,-0.084,-0.044,0.947,0.916,-1.404,-0.129,267.514
407697,195543,21.782843,39.073524,56.38,-0.019,-0.104,0.96,-1.648,-0.427,0.115,267.509
407806,195543,21.782843,39.073524,56.38,-0.038,-0.074,0.984,-1.404,0.977,0.054,267.51
407914,195543,21.782843,39.073524,56.38,-0.124,-0.057,1,-0.732,-0.061,-0.129,267.492
408023,195543,21.782843,39.073524,56.38,-0.059,-0.119,0.959,0.488,-0.122,-0.251,267.471
