Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
412,1900-01-01 21:40:12.600,21.787262,39.069679,16.33,-2556,-1582,16548,-1,10,83,88.15,7.14,-3.2,16754.382829576265,0.000607
413,1900-01-01 21:40:12.800,21.787258,39.069683,14.54,-2188,-2026,17290,7,-13,97,87.34,7.31,-3.49,16772.898854998202,0.000607
414,1900-01-01 21:40:12.900,21.787256,39.069683,13.88,-2312,-1234,16628,-13,-19,109,86.32,7.46,-3.67,16760.00334128845,0.000222
415,1900-01-01 21:40:13.000,21.787252,39.069687,13.69,-2042,-1506,15954,2,-29,121,85.6,7.51,-3.86,16818.492084607347,0.000607
416,1900-01-01 21:40:13.200,21.787249,39.069691,13.25,-1380,-1508,15506,-4,2,130,84.6,7.32,-4.11,16236.997875223116,0.000531
417,1900-01-01 21:40:13.300,21.787247,39.069695,12.88,-352,-1416,16626,-20,-16,153,83.0,6.59,-4.38,16183.527551186113,0.000469
418,1900-01-01 21:40:13.400,21.787243,39.069695,12.43,-128,-1724,16108,-14,-18,160,82.13,6.13,-4.64,16442.420259803603,0.000445
419,1900-01-01 21:40:13.600,21.787239,39.069698,11.89,-406,-1986,16348,-19,-24,183,80.84,5.57,-5.04,16725.823626954818,0.000542
420,1900-01-01 21:40:13.700,21.787239,39.069702,11.2,-322,-1796,16714,-11,-10,209,79.48,5.19,-5.4,16449.51075260295,0.000413
421,1900-01-01 21:40:13.800,21.787237,39.069702,10.04,-234,-2222,17192,5,-11,226,77.85,4.73,-5.75,16813.495650815745,0.000222
422,1900-01-01 21:40:13.900,21.787235,39.069706,9.84,-604,-1340,16128,-4,-31,254,75.64,4.32,-6.0,16813.495650815745,0.000469
423,1900-01-01 21:40:14.000,21.787235,39.069706,9.53,-332,-1556,17520,-16,-65,269,73.85,4.06,-6.18,16272.022861340873,0.0
424,1900-01-01 21:40:14.100,21.787233,39.069706,9.32,-500,-2066,16136,-29,-4,272,72.36,3.77,-6.39,16264.708420380612,0.000222
425,1900-01-01 21:40:14.300,21.78723,39.06971,9.13,-374,-2326,14608,-10,43,285,70.29,3.41,-6.77,15713.546385205345,0.000531
426,1900-01-01 21:40:14.400,21.787228,39.069714,9.05,-400,-2150,15340,13,-22,310,67.9,3.08,-7.05,15716.283148378308,0.000469
427,1900-01-01 21:40:14.500,21.787228,39.069714,9.03,-496,-1416,15572,-19,17,309,65.06,2.72,-6.94,15464.492102878776,0.0
428,1900-01-01 21:40:14.600,21.787226,39.069717,8.96,-866,-1770,16406,-13,-35,319,63.13,2.51,-7.02,15694.840426076335,0.000381
429,1900-01-01 21:40:14.800,21.787224,39.069721,8.76,-490,-1896,15304,-6,31,327,60.74,2.27,-7.24,15894.858917272591,0.000469
430,1900-01-01 21:40:14.900,21.787222,39.069721,8.78,-562,-2112,15786,12,-17,331,58.33,2.08,-7.28,16512.1087690216,0.000222
431,1900-01-01 21:40:15.000,21.787222,39.069725,8.77,-626,-1058,16674,-6,-8,335,55.1,1.92,-7.02,16582.33867703829,0.000413
432,1900-01-01 21:40:15.100,21.78722,39.069725,8.74,-600,-1028,16464,-27,-3,334,53.06,1.73,-6.89,16559.641783565246,0.000222
433,1900-01-01 21:40:15.200,21.787218,39.069729,8.7,-334,-1982,16480,-36,-17,333,51.02,1.54,-7.01,16576.88137135571,0.000469
434,1900-01-01 21:40:15.400,21.787216,39.069733,8.61,-448,-1686,16298,-27,-5,333,48.57,1.37,-7.22,16592.145732243313,0.000469
435,1900-01-01 21:40:15.500,21.787216,39.069733,8.49,-1134,-1990,17564,-28,-88,344,46.7,1.35,-7.36,16603.27124394467,0.0
436,1900-01-01 21:40:15.600,21.787216,39.069736,8.46,-854,-1830,16512,-5,-44,348,44.57,1.35,-7.48,16421.083277299338,0.00031
437,1900-01-01 21:40:15.700,21.787214,39.069736,8.33,-1214,-1816,16152,7,-50,354,42.67,1.3,-7.47,16633.49981212613,0.000222
438,1900-01-01 21:40:15.800,21.787214,39.06974,8.22,-792,-1776,16288,-6,-64,360,40.51,1.23,-7.4,16628.06495055874,0.000413
439,1900-01-01 21:40:15.900,21.787212,39.069744,8.1,-544,-1652,16648,1,-56,360,38.29,1.19,-7.32,16390.70809940803,0.000469
440,1900-01-01 21:40:16.000,21.787212,39.069744,8.13,-832,-1408,17026,-16,-39,361,36.1,1.21,-7.23,16724.682239133872,0.0
441,1900-01-01 21:40:16.100,21.787212,39.069748,8.17,-100,-1174,16124,-35,18,377,33.86,1.1,-7.25,16721.675274923862,0.000413
442,1900-01-01 21:40:16.200,21.787212,39.069748,7.89,-442,-1768,16634,-31,-36,377,31.53,1.04,-7.43,16725.173123169756,0.0
443,1900-01-01 21:40:16.300,21.787212,39.069752,7.77,-276,-1722,15494,-40,3,383,29.22,0.89,-7.58,16271.623029065047,0.000413
444,1900-01-01 21:40:16.400,21.787212,39.069752,7.53,-204,-2132,16894,-22,-35,394,26.82,0.7,-7.79,16312.58520284262,0.0
445,1900-01-01 21:40:16.500,21.787212,39.069756,7.2,-140,-2428,16174,-9,-38,405,24.36,0.44,-7.98,16264.317384999593,0.000413
446,1900-01-01 21:40:16.600,21.787212,39.069756,6.92,144,-2112,15968,3,-21,420,21.83,0.13,-8.06,16265.13252328428,0.0
447,1900-01-01 21:40:16.700,21.787212,39.069759,6.81,242,-2006,16126,-3,-46,435,19.21,-0.17,-8.0,16108.497260762719,0.00031
448,1900-01-01 21:40:16.800,21.787214,39.069759,6.64,760,-2118,15796,-15,-29,437,16.52,-0.43,-7.93,16108.497260762719,0.000222
449,1900-01-01 21:40:16.900,21.787214,39.069763,6.67,-164,-2232,15636,-16,-32,444,13.56,-0.6,-7.97,16264.744080372122,0.000413
450,1900-01-01 21:40:17.000,21.787214,39.069763,6.37,90,-2588,16640,-10,-56,456,11.07,-0.74,-8.08,15945.745137810274,0.0
451,1900-01-01 21:40:17.100,21.787216,39.069763,6.33,-462,-1908,17480,-22,-115,470,8.24,-0.82,-8.16,16748.22330875726,0.000222
452,1900-01-01 21:40:17.200,21.787216,39.069767,6.3,-166,-2174,15744,-22,17,482,5.33,-0.98,-8.25,16799.742498026568,0.000413
453,1900-01-01 21:40:17.300,21.787218,39.069767,6.33,-248,-3100,16598,-32,-26,490,2.37,-1.18,-8.41,16761.38061139356,0.000222
454,1900-01-01 21:40:17.400,21.78722,39.069771,6.39,-200,-3120,16256,-25,-48,495,-0.63,-1.35,-8.63,16788.80162489271,0.000469
455,1900-01-01 21:40:17.500,21.787222,39.069771,6.53,26,-2326,17050,-19,-82,497,-3.64,-1.39,-8.75,17003.01020407857,0.000222
456,1900-01-01 21:40:17.600,21.787224,39.069771,6.67,-788,-2516,16814,-24,-68,504,-6.66,-1.31,-8.81,17010.956116573812,0.000222
457,1900-01-01 21:40:17.700,21.787226,39.069775,6.78,-862,-2448,17142,-28,-57,502,-9.99,-1.32,-8.93,17019.45345773477,0.000469
458,1900-01-01 21:40:17.800,21.78723,39.069775,7.06,-576,-2994,15992,-15,-42,508,-12.73,-1.37,-9.04,17019.45345773477,0.000445
459,1900-01-01 21:40:17.900,21.787231,39.069778,7.63,-1012,-2604,16576,-23,-64,505,-15.77,-1.35,-9.09,16771.080346835144,0.000329
460,1900-01-01 21:40:18.000,21.787235,39.069778,8.28,-574,-2164,16940,-27,-37,502,-19.11,-1.37,-9.09,16305.209964916123,0.000445
461,1900-01-01 21:40:18.100,21.787239,39.069778,8.69,-716,-2428,15924,-49,-42,504,-22.44,-1.43,-9.21,16311.228647775128,0.000445
462,1900-01-01 21:40:18.200,21.787243,39.069782,8.96,-842,-3354,16080,-39,-33,506,-25.46,-1.52,-9.46,16322.4103612181,0.000607
463,1900-01-01 21:40:18.300,21.787245,39.069782,9.37,-1054,-2882,15852,-19,18,498,-28.47,-1.57,-9.66,16323.117104278826,0.000222
464,1900-01-01 21:40:18.400,21.787249,39.069782,9.71,-514,-3048,16050,-28,-41,500,-31.76,-1.71,-9.75,16361.876298273373,0.000445
465,1900-01-01 21:40:18.500,21.787252,39.069782,9.94,-500,-2886,16518,-18,-63,496,-35.08,-1.88,-9.79,16775.676439416682,0.000334
466,1900-01-01 21:40:18.600,21.787254,39.069782,9.92,-6,-2980,16626,-12,-20,489,-38.36,-2.08,-9.76,16809.59940034265,0.000222
467,1900-01-01 21:40:18.700,21.787258,39.069786,9.99,290,-2444,16664,-11,-54,487,-41.62,-2.3,-9.71,16757.470692201732,0.000607
468,1900-01-01 21:40:18.800,21.787262,39.069786,10.07,436,-2302,16560,-20,-12,472,-45.73,-2.57,-9.57,16786.440480340076,0.000445
469,1900-01-01 21:40:18.900,21.787264,39.069786,10.19,98,-2188,16578,-16,-10,458,-48.57,-2.74,-9.45,16808.85909275225,0.000222
470,1900-01-01 21:40:19.100,21.78727,39.069786,10.03,248,-2056,16818,-24,-9,436,-51.57,-2.89,-9.3,16708.080200908782,0.000667
471,1900-01-01 21:40:19.200,21.787271,39.069786,10.02,138,-1928,17336,-31,-59,427,-53.95,-3.01,-9.24,16945.0218058284,0.000111
472,1900-01-01 21:40:19.300,21.787275,39.069786,10.06,314,-2066,14850,-28,2,410,-56.77,-3.15,-9.17,16945.0218058284,0.000445
473,1900-01-01 21:40:19.400,21.787277,39.06979,10.13,746,-1968,17534,-21,-108,386,-59.2,-3.22,-9.07,16153.227665082914,0.000469
474,1900-01-01 21:40:19.500,21.787281,39.06979,10.23,114,-2102,16018,-18,11,370,-61.75,-3.22,-8.93,15855.603173641803,0.000445
475,1900-01-01 21:40:19.600,21.787283,39.06979,10.21,638,-2062,15708,3,45,360,-63.98,-3.32,-8.77,15847.56864632553,0.000222
476,1900-01-01 21:40:19.700,21.787287,39.06979,10.36,642,-1998,13904,-4,60,339,-66.12,-3.48,-8.54,15847.56864632553,0.000445
477,1900-01-01 21:40:19.800,21.787289,39.06979,10.41,1208,-1100,15150,-13,4,315,-67.93,-3.58,-8.26,15780.76968972046,0.000222
478,1900-01-01 21:40:19.900,21.787292,39.06979,10.46,982,-1152,16210,-17,-10,291,-69.82,-3.66,-7.96,15535.92198744574,0.000334
479,1900-01-01 21:40:20.000,21.787294,39.069786,10.53,1048,-990,16982,-29,-37,268,-71.39,-3.78,-7.72,16276.92919441502,0.000469
480,1900-01-01 21:40:20.100,21.787296,39.069786,10.63,742,-1350,15462,-18,-8,246,-72.98,-3.85,-7.56,16889.97075189889,0.000222
481,1900-01-01 21:40:20.200,21.7873,39.069786,10.5,884,-716,17218,-19,-55,222,-74.44,-3.9,-7.32,16876.749805575717,0.000445
482,1900-01-01 21:40:20.300,21.787302,39.069786,10.4,1126,-1334,16822,-4,-29,199,-75.75,-3.98,-7.04,16870.550317046567,0.000222
483,1900-01-01 21:40:20.400,21.787306,39.069786,10.49,930,-878,15562,-18,-30,169,-76.89,-4.02,-6.74,16870.550317046567,0.000445
484,1900-01-01 21:40:20.500,21.787308,39.069786,10.47,1174,-708,17230,2,-3,156,-77.98,-4.0,-6.5,16245.594849066008,0.000222
485,1900-01-01 21:40:20.600,21.787312,39.069786,10.58,718,-1594,15586,-11,25,143,-78.82,-4.0,-6.31,16213.723693217422,0.000445
486,1900-01-01 21:40:20.700,21.787313,39.069786,10.43,916,-1384,16164,-4,6,121,-79.71,-4.04,-6.1,16362.389678772475,0.000111
487,1900-01-01 21:40:20.800,21.787315,39.069782,10.54,430,-816,16816,-13,-8,116,-80.52,-3.91,-5.88,16371.87845056272,0.000469
488,1900-01-01 21:40:20.900,21.787319,39.069782,10.39,1016,-1758,16278,-3,9,108,-81.28,-3.94,-5.76,16791.618980908304,0.000445
489,1900-01-01 21:40:21.000,21.787321,39.069782,10.43,976,-1492,16706,-1,-21,99,-81.92,-4.0,-5.63,16754.368624331983,0.000222
490,1900-01-01 21:40:21.100,21.787323,39.069782,10.56,1348,-800,16820,19,-34,99,-82.65,-3.96,-5.41,16764.456925292867,0.000222
491,1900-01-01 21:40:21.200,21.787327,39.069778,10.63,414,-606,14976,-2,-1,83,-83.28,-3.79,-5.11,16764.456925292867,0.000607
492,1900-01-01 21:40:21.300,21.787329,39.069778,10.87,490,-1002,17564,-17,-18,78,-83.98,-3.51,-4.91,16559.60712094342,0.000222
493,1900-01-01 21:40:21.400,21.787331,39.069778,11.16,1084,-1342,16522,-19,-10,80,-84.46,-3.43,-4.93,16480.097329809676,0.000222
494,1900-01-01 21:40:21.500,21.787334,39.069775,11.13,4,-1554,16424,0,0,74,-84.94,-3.38,-4.97,16482.18165171104,0.000455
495,1900-01-01 21:40:21.700,21.78734,39.069771,12.17,402,-1294,15268,-2,53,74,-85.39,-3.37,-4.89,16499.67963325349,0.000785
496,1900-01-01 21:40:21.800,21.787342,39.069767,12.75,904,-908,16384,20,-4,66,-85.91,-3.41,-4.68,16463.96792999792,0.000469
497,1900-01-01 21:40:21.900,21.787344,39.069763,13.29,912,-658,16640,18,-14,46,-86.3,-3.36,-4.32,16677.523197405542,0.000469
498,1900-01-01 21:40:22.000,21.787348,39.069763,13.44,700,70,17142,12,-10,27,-86.57,-3.31,-3.88,16670.775386885878,0.000445
499,1900-01-01 21:40:22.100,21.78735,39.069759,13.51,1654,-2,16776,7,-34,20,-86.76,-3.31,-3.52,16790.796169330388,0.000469
500,1900-01-01 21:40:22.200,21.787354,39.069756,13.56,296,-456,15948,-20,17,12,-86.91,-3.13,-3.27,16788.86357083171,0.000542
501,1900-01-01 21:40:22.300,21.787355,39.069756,13.6,652,-692,16770,-1,-2,14,-86.99,-3.05,-3.28,16495.750968052347,0.000111
502,1900-01-01 21:40:22.500,21.787363,39.069752,14.27,196,-1078,15102,6,28,15,-87.07,-2.99,-3.27,15962.210999733088,0.000981
503,1900-01-01 21:40:22.600,21.787365,39.069748,14.9,374,-560,16482,19,-37,12,-87.17,-2.91,-3.11,16504.394202757034,0.000469
504,1900-01-01 21:40:22.700,21.787369,39.069744,15.43,872,-486,15518,2,9,8,-87.24,-2.83,-2.86,16511.99394379734,0.000607
505,1900-01-01 21:40:22.800,21.787373,39.069744,15.9,868,-282,16604,3,-20,6,-87.29,-2.77,-2.68,16507.24907427037,0.000445
506,1900-01-01 21:40:22.900,21.787376,39.06974,16.57,1230,18,16986,-5,-36,-2,-87.32,-2.77,-2.53,16575.31815682583,0.000531
507,1900-01-01 21:40:23.000,21.78738,39.069736,17.05,732,-52,16134,-5,-41,-9,-87.29,-2.68,-2.3,16573.875467132002,0.000607
508,1900-01-01 21:40:23.100,21.787384,39.069733,17.66,570,-138,16552,5,-17,-2,-87.26,-2.59,-2.26,16568.259775848517,0.000542
509,1900-01-01 21:40:23.300,21.787392,39.069729,17.73,840,-684,16152,-4,5,-5,-87.23,-2.57,-2.2,16167.235137771702,0.000981
510,1900-01-01 21:40:23.400,21.787395,39.069725,17.88,688,36,16560,20,-16,-7,-87.19,-2.54,-2.12,16575.930139814176,0.000531
511,1900-01-01 21:40:23.500,21.787399,39.069721,18.0,532,-926,16102,12,-1,-2,-87.16,-2.46,-2.02,16582.65599956774,0.000607
512,1900-01-01 21:40:23.600,21.787403,39.069717,18.11,170,-704,17506,-17,-24,-3,-87.13,-2.28,-1.86,16574.707478565044,0.000607
513,1900-01-01 21:40:23.700,21.787407,39.069714,18.19,-50,-452,17414,0,-46,-5,-87.12,-2.17,-1.87,16114.37147393593,0.000542
514,1900-01-01 21:40:23.900,21.787415,39.06971,18.34,600,-390,15886,8,24,-6,-87.06,-2.21,-1.85,17168.792852148923,0.000981
515,1900-01-01 21:40:24.000,21.787418,39.069706,18.53,-84,-608,15890,15,-8,-2,-87.04,-2.26,-1.77,16982.66469079573,0.000531
516,1900-01-01 21:40:24.100,21.787422,39.069702,18.46,538,-314,17162,6,-31,-6,-86.99,-2.22,-1.65,16065.74766389663,0.000607
517,1900-01-01 21:40:24.300,21.78743,39.069695,18.37,-40,-396,16978,-19,-53,-5,-86.97,-2.08,-1.59,16124.954201485349,0.001146
518,1900-01-01 21:40:24.400,21.787434,39.069691,18.33,838,-286,16052,12,-8,-7,-86.91,-1.96,-1.68,16863.011119014303,0.000607
519,1900-01-01 21:40:24.600,21.787441,39.069687,18.26,436,-32,16116,3,-17,-3,-86.86,-1.86,-1.57,16862.85100450099,0.000881
520,1900-01-01 21:40:24.700,21.787445,39.069683,18.26,604,318,16852,6,-9,-4,-86.85,-1.78,-1.47,16782.902728670033,0.000607
521,1900-01-01 21:40:24.800,21.787449,39.069679,18.3,712,226,17510,-12,-4,-9,-86.78,-1.8,-1.32,16777.696623791955,0.000607
522,1900-01-01 21:40:25.000,21.787455,39.069672,18.46,428,-434,16772,-6,23,-7,-86.74,-1.78,-1.37,16786.155724286607,0.000984
523,1900-01-01 21:40:25.100,21.787458,39.069668,18.53,312,-332,16578,-15,-35,-9,-86.66,-1.88,-1.44,16783.07254348857,0.000531
524,1900-01-01 21:40:25.200,21.787462,39.069664,18.53,816,-1008,15676,28,-44,-8,-86.58,-1.88,-1.49,16589.202030236414,0.000607
525,1900-01-01 21:40:25.300,21.787466,39.069664,18.6,254,-550,16940,43,-1,-3,-86.53,-1.78,-1.36,16573.487864659026,0.000445
526,1900-01-01 21:40:25.500,21.787474,39.069656,18.8,654,370,16560,16,-28,0,-86.54,-1.58,-1.02,16576.686399881008,0.001214
527,1900-01-01 21:40:25.600,21.787477,39.069653,18.75,380,-554,16312,8,15,6,-86.55,-1.57,-0.92,16953.185541366554,0.000455
528,1900-01-01 21:40:25.700,21.787481,39.069649,18.93,496,-628,17096,15,-60,4,-86.57,-1.58,-0.96,16706.635927079995,0.000607
529,1900-01-01 21:40:25.900,21.787489,39.069641,19.13,292,632,18422,20,-12,2,-86.56,-1.64,-0.82,16704.496759854814,0.001214
530,1900-01-01 21:40:26.000,21.787495,39.069637,19.33,376,278,16700,18,-39,2,-86.6,-1.65,-0.72,16706.107266505864,0.000785
531,1900-01-01 21:40:26.200,21.787502,39.06963,19.5,356,-94,15790,19,7,4,-86.6,-1.48,-0.63,16191.443295765823,0.001062
532,1900-01-01 21:40:26.300,21.787506,39.06963,19.35,136,576,16100,0,10,3,-86.63,-1.32,-0.53,16138.775790003405,0.000445
533,1900-01-01 21:40:26.500,21.787514,39.069622,19.45,478,338,16184,13,11,-2,-86.68,-1.15,-0.57,16110.208192323276,0.001214
534,1900-01-01 21:40:26.700,21.787521,39.069614,19.5,528,-644,16132,7,39,8,-86.7,-1.16,-0.57,16142.619118346316,0.001135
535,1900-01-01 21:40:26.800,21.787525,39.069611,19.55,294,-304,16106,13,-34,3,-86.73,-1.25,-0.69,16195.464056333798,0.000542
536,1900-01-01 21:40:27.000,21.787533,39.069603,19.67,842,350,17000,-9,5,4,-86.77,-1.26,-0.6,16153.493863557815,0.001214
537,1900-01-01 21:40:27.100,21.787537,39.069599,19.66,982,-668,16308,15,0,6,-86.8,-1.3,-0.74,16324.867043868995,0.000607
538,1900-01-01 21:40:27.300,21.787546,39.069595,19.77,636,-538,15076,-1,30,4,-86.83,-1.29,-0.76,16411.15596172311,0.001083
539,1900-01-01 21:40:27.400,21.78755,39.069592,19.86,-10,-382,17834,-29,-94,5,-86.86,-1.25,-0.83,16322.695978299664,0.000542
540,1900-01-01 21:40:27.600,21.787558,39.069584,20.11,416,-548,16390,-13,47,-1,-86.88,-1.26,-0.98,16404.10314524997,0.001214
541,1900-01-01 21:40:27.800,21.787565,39.069576,19.75,436,-488,16278,0,-1,6,-86.93,-1.37,-1.11,16499.254528614314,0.001135
542,1900-01-01 21:40:28.000,21.787575,39.069569,19.74,370,-624,17340,-1,-20,1,-86.92,-1.3,-1.28,16406.046933981386,0.001326
543,1900-01-01 21:40:28.100,21.787579,39.069569,19.83,70,-754,16486,6,-57,6,-86.95,-1.23,-1.38,16501.95358131879,0.000445
544,1900-01-01 21:40:28.300,21.787586,39.069561,19.96,-318,-654,15580,-5,4,6,-87.0,-1.09,-1.33,16519.099612267008,0.001135
545,1900-01-01 21:40:28.400,21.78759,39.069557,20.01,568,-334,16506,4,15,8,-87.03,-1.2,-1.42,16501.258497460127,0.000607
546,1900-01-01 21:40:28.600,21.7876,39.06955,20.03,40,-1066,16962,-5,9,2,-87.05,-1.39,-1.42,16523.200900551925,0.001326
547,1900-01-01 21:40:28.700,21.787603,39.069546,20.13,734,-706,16216,5,-12,6,-87.1,-1.57,-1.44,16530.852851562136,0.000531
548,1900-01-01 21:40:28.900,21.787613,39.069542,20.46,264,-724,17382,12,-64,4,-87.14,-1.53,-1.37,16873.60684619622,0.001186
549,1900-01-01 21:40:29.000,21.787617,39.069538,20.53,622,-110,15086,-15,34,4,-87.17,-1.47,-1.32,16239.434596068915,0.000607
550,1900-01-01 21:40:29.200,21.787624,39.06953,20.5,-12,-950,16856,2,-29,-1,-87.2,-1.25,-1.37,15704.567615824384,0.001135
551,1900-01-01 21:40:29.400,21.787634,39.069523,20.54,512,-236,15698,-15,23,3,-87.22,-1.25,-1.34,15648.159124957798,0.001326
552,1900-01-01 21:40:29.500,21.787638,39.069519,20.86,388,32,14948,-33,49,0,-87.24,-1.28,-1.28,15705.284333624782,0.000607
553,1900-01-01 21:40:29.600,21.787643,39.069519,20.83,912,-614,15638,-22,-20,0,-87.25,-1.41,-1.43,15704.016556282664,0.000556
554,1900-01-01 21:40:29.800,21.787651,39.069511,21.07,416,-126,16470,6,-36,-2,-87.26,-1.5,-1.56,16475.73464219426,0.001214
555,1900-01-01 21:40:29.900,21.787657,39.069508,20.99,244,708,18562,-5,-91,-5,-87.25,-1.48,-1.38,16486.99972705768,0.000736
556,1900-01-01 21:40:30.100,21.787664,39.0695,21.06,512,-546,18628,-21,-126,-8,-87.21,-1.49,-1.3,17056.152086563958,0.001135
557,1900-01-01 21:40:30.200,21.78767,39.069496,21.08,534,-554,15302,12,43,-7,-87.16,-1.47,-1.38,17064.423928161184,0.000785
558,1900-01-01 21:40:30.300,21.787674,39.069492,21.14,890,14,17048,17,15,0,-87.11,-1.56,-1.36,16320.149386571191,0.000607
559,1900-01-01 21:40:30.500,21.787683,39.069485,21.17,-76,-714,16302,-21,50,-4,-87.04,-1.63,-1.22,16335.673233754402,0.001234
560,1900-01-01 21:40:30.700,21.787691,39.069481,21.49,1014,-694,13632,3,172,-10,-87.0,-1.58,-1.18,16504.035142958222,0.000981
561,1900-01-01 21:40:30.800,21.787697,39.069477,21.5,978,-26,16480,9,31,-20,-86.88,-1.52,-0.97,16310.197301075177,0.000785
562,1900-01-01 21:40:31.000,21.787706,39.069469,21.48,180,102,16834,8,13,-18,-86.65,-1.37,-0.79,16483.69436746508,0.001298
563,1900-01-01 21:40:31.200,21.787714,39.069462,21.65,344,-386,15616,8,-16,-26,-86.47,-1.28,-0.73,16819.604751598654,0.001146
564,1900-01-01 21:40:31.300,21.78772,39.069458,21.77,348,560,16958,0,-12,-33,-86.16,-1.19,-0.49,16837.823374771455,0.000785
565,1900-01-01 21:40:31.500,21.787727,39.06945,21.64,644,-12,16816,8,3,-30,-85.87,-1.38,-0.44,16911.503303964437,0.001135
566,1900-01-01 21:40:31.600,21.787733,39.069447,21.68,40,124,16908,2,3,-33,-85.56,-1.5,-0.3,16961.0454866438,0.000736
567,1900-01-01 21:40:31.800,21.787741,39.069439,21.65,320,-92,17008,10,-17,-32,-85.2,-1.65,-0.15,17008.051269913318,0.001214
568,1900-01-01 21:40:32.000,21.78775,39.069435,21.6,-132,30,18032,0,-83,-35,-84.97,-1.55,-0.1,17008.29585819814,0.001083
569,1900-01-01 21:40:32.100,21.787754,39.069431,21.64,-76,-410,17460,3,-18,-32,-84.69,-1.58,-0.05,17011.92052650141,0.000607
570,1900-01-01 21:40:32.200,21.78776,39.069427,21.72,554,-176,16908,13,48,-29,-84.4,-1.4,0.05,16913.204427310633,0.000785
571,1900-01-01 21:40:32.400,21.787769,39.069416,22.24,872,-194,15034,-13,42,-24,-84.22,-1.44,0.14,16065.141020233841,0.001514
572,1900-01-01 21:40:32.500,21.787773,39.069412,22.65,372,-394,15842,-10,-22,-22,-84.04,-1.36,0.1,15852.870907189019,0.000607
573,1900-01-01 21:40:32.600,21.787779,39.069408,22.7,298,-766,16056,16,1,-16,-83.9,-1.4,-0.08,15847.55451165889,0.000785
574,1900-01-01 21:40:32.700,21.787783,39.069405,22.68,616,530,15728,-6,31,-10,-83.78,-1.29,0.05,15846.791599563616,0.000542
575,1900-01-01 21:40:32.900,21.787792,39.069397,22.68,126,220,16326,-9,91,-9,-83.74,-1.24,0.09,16059.184163586891,0.001298
576,1900-01-01 21:40:33.000,21.787798,39.069393,22.53,750,116,15552,-17,22,-13,-83.67,-1.31,-0.0,16329.02311836198,0.000785
577,1900-01-01 21:40:33.100,21.787802,39.069393,22.59,292,-178,18256,-13,-65,-16,-83.58,-1.25,-0.14,16328.404943533216,0.000445
578,1900-01-01 21:40:33.200,21.787807,39.069389,22.73,-82,-94,16934,-5,-98,-13,-83.48,-1.29,-0.27,16936.318608245416,0.000693
579,1900-01-01 21:40:33.300,21.787813,39.069386,22.87,264,-122,14840,-7,79,-15,-83.39,-1.34,-0.29,16935.716813881838,0.000736
580,1900-01-01 21:40:33.400,21.787817,39.069382,22.99,208,194,16968,-32,-48,-10,-83.31,-1.32,-0.41,16934.87891896485,0.000607
581,1900-01-01 21:40:33.500,21.787823,39.069378,23.06,122,-682,14120,11,71,-12,-83.22,-1.48,-0.64,16969.71337412627,0.000785
582,1900-01-01 21:40:33.600,21.787828,39.069374,23.15,-128,-420,17624,10,-20,-12,-83.08,-1.51,-0.73,16968.848870798513,0.000693
583,1900-01-01 21:40:33.800,21.787838,39.069366,23.44,944,324,17356,9,23,-9,-83.03,-1.45,-0.7,15692.096099629265,0.001385
584,1900-01-01 21:40:33.900,21.787844,39.069363,23.54,-406,-118,15686,0,-99,-9,-82.97,-1.45,-0.64,16635.842509473332,0.000736
585,1900-01-01 21:40:34.000,21.787849,39.069359,23.6,134,-486,15018,3,8,-11,-82.91,-1.46,-0.65,16638.29197964743,0.000693
586,1900-01-01 21:40:34.100,21.787855,39.069355,23.65,690,-676,16630,28,69,-9,-82.82,-1.39,-0.62,15693.49253671725,0.000785
587,1900-01-01 21:40:34.200,21.787861,39.069351,23.67,354,-388,18762,21,-53,-5,-82.76,-1.39,-0.51,16023.338228970892,0.000785
588,1900-01-01 21:40:34.300,21.787865,39.069351,23.71,-584,-466,15232,-4,-35,-10,-82.7,-1.39,-0.41,16098.570122840103,0.000445
589,1900-01-01 21:40:34.400,21.78787,39.069347,23.79,46,-258,16016,7,50,-10,-82.58,-1.45,-0.42,16094.827367822247,0.000693
590,1900-01-01 21:40:34.600,21.787882,39.06934,24.03,542,214,16090,-8,46,-13,-82.55,-1.47,-0.41,16093.491230929354,0.001518
591,1900-01-01 21:40:34.700,21.787886,39.069336,24.16,298,176,16642,-6,-12,-13,-82.47,-1.53,-0.44,16138.814206750136,0.000607
592,1900-01-01 21:40:34.800,21.787891,39.069332,24.3,214,-886,17470,-15,-19,-2,-82.41,-1.36,-0.58,16657.98571256441,0.000693
593,1900-01-01 21:40:34.900,21.787897,39.069328,24.48,440,-1426,16134,-6,-52,1,-82.42,-1.32,-0.79,16654.839897159025,0.000785
594,1900-01-01 21:40:35.000,21.787903,39.069324,24.73,1024,-582,16650,-12,-58,2,-82.43,-1.24,-0.88,16663.318997126593,0.000785
595,1900-01-01 21:40:35.100,21.787909,39.069321,24.8,108,-294,16584,1,-7,10,-82.47,-1.01,-0.99,16600.041566213018,0.000736
596,1900-01-01 21:40:35.200,21.787914,39.069317,24.83,324,-274,17222,8,-69,9,-82.53,-1.16,-1.04,16595.188700343242,0.000693
597,1900-01-01 21:40:35.300,21.787918,39.069313,24.83,704,-838,16240,9,20,5,-82.57,-1.21,-1.04,16245.892157711745,0.000607
