Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
1,1900-01-01 19:27:25.500,21.787792,39.069153,0.0,86,100,16456,2,-1,0,0.01,-0.02,0.42,0.0,0.0
2,1900-01-01 19:27:33.000,21.787788,39.069153,0.0,42,58,16776,3,0,0,0.01,-0.01,0.37,0.0,0.000445
3,1900-01-01 19:27:33.200,21.787788,39.069153,0.0,-96,-116,16700,-2,2,0,0.01,-0.01,0.33,16696.38547710252,0.0
4,1900-01-01 19:27:33.300,21.787788,39.069153,0.0,186,226,16118,-1,-1,0,0.01,-0.01,0.27,16696.38547710252,0.0
5,1900-01-01 19:27:33.500,21.787788,39.069153,0.0,74,86,16696,2,-1,1,0.01,-0.01,0.23,16642.386727870497,0.0
6,1900-01-01 19:27:33.700,21.787788,39.069153,0.0,126,152,16642,4,-1,0,0.01,0.01,0.18,16634.414687628778,0.0
7,1900-01-01 19:27:33.800,21.787788,39.069153,0.0,-214,-128,16634,-3,4,0,0.01,0.01,0.15,16634.228205720876,0.0
8,1900-01-01 19:27:34.000,21.787788,39.069153,0.0,80,-80,15692,-3,5,0,0.01,0.01,0.12,16634.03847536731,0.0
9,1900-01-01 19:27:34.100,21.787788,39.069153,0.0,16,46,16580,0,-2,0,0.01,0.01,0.09,16580.200722548565,0.0
10,1900-01-01 19:27:34.300,21.787788,39.069153,0.0,-46,-32,16786,1,3,0,0.01,0.02,0.06,16110.230414242995,0.0
11,1900-01-01 19:27:34.500,21.787788,39.069153,0.0,202,-110,16110,-2,5,0,0.01,0.02,0.04,16111.276423672954,0.0
12,1900-01-01 19:27:34.600,21.787788,39.069153,0.0,850,38,15782,-3,11,-1,0.01,-0.16,0.03,16132.440113014522,0.0
13,1900-01-01 19:27:34.800,21.787788,39.069153,0.0,858,-18,15906,-7,1,3,0.01,-0.57,0.01,16122.432322698707,0.0
14,1900-01-01 19:27:34.900,21.787788,39.069153,0.0,1000,-96,16732,3,1,-1,-0.01,-0.94,0.01,15983.047268903387,0.0
15,1900-01-01 19:27:35.100,21.787788,39.069153,0.0,834,-6,16100,-1,-2,5,-0.03,-1.3,0.01,16122.8471431072,0.0
16,1900-01-01 19:27:35.300,21.787788,39.069153,0.0,932,62,15960,-2,-2,3,-0.05,-1.5,0.06,16481.231750084702,0.0
17,1900-01-01 19:27:35.400,21.787788,39.069153,0.0,688,62,16460,-1,-1,4,-0.08,-1.62,0.07,16423.306731593366,0.0
18,1900-01-01 19:27:35.600,21.787788,39.069153,0.0,596,144,16574,-9,-3,4,-0.13,-1.73,0.08,16422.00694190573,0.0
19,1900-01-01 19:27:35.800,21.787788,39.069153,0.0,864,-10,16402,-2,2,2,-0.18,-1.85,0.02,16479.936529003986,0.0
20,1900-01-01 19:27:36.000,21.787788,39.069153,0.0,808,-260,15532,-6,7,6,-0.21,-2.04,-0.01,16424.740485012237,0.0
21,1900-01-01 19:27:36.100,21.787788,39.069153,0.0,1358,186,16722,4,8,2,-0.26,-2.44,-0.02,16232.903005932118,0.0
22,1900-01-01 19:27:36.300,21.787788,39.069153,0.0,1480,0,16176,-4,-9,10,-0.33,-2.92,-0.05,16189.057662507723,0.0
23,1900-01-01 19:27:36.500,21.787788,39.069153,0.0,1544,68,16132,-19,-6,16,-0.49,-3.09,-0.08,16243.564140914395,0.0
24,1900-01-01 19:27:36.700,21.787788,39.069153,0.0,1266,-516,15782,2,3,18,-0.71,-3.28,-0.29,16243.576453478465,0.0
25,1900-01-01 19:27:36.900,21.787788,39.069153,0.0,1880,-20,17388,30,-17,21,-0.88,-3.4,-0.25,16223.483966152276,0.0
26,1900-01-01 19:27:37.000,21.787788,39.069153,0.0,490,-30,16352,-19,19,30,-1.19,-3.47,-0.03,16400.94692388217,0.0
27,1900-01-01 19:27:37.200,21.787788,39.069153,0.0,1134,-4,16174,6,15,27,-1.57,-3.81,-0.12,16404.721881214566,0.0
28,1900-01-01 19:27:37.500,21.787785,39.069153,5.81,1896,300,16482,3,25,24,-1.92,-4.28,-0.11,16257.6252878457,0.000334
29,1900-01-01 19:27:37.700,21.787783,39.069157,5.89,1314,-914,16218,-44,-36,23,-2.43,-4.51,-0.35,16213.705560420172,0.000469
30,1900-01-01 19:27:38.000,21.787779,39.06916,6.45,1046,-458,15084,58,-30,26,-2.89,-4.38,-0.66,16211.680850547238,0.000542
31,1900-01-01 19:27:38.300,21.787775,39.069164,6.98,264,286,16132,-17,-32,17,-3.19,-3.84,0.48,16167.455458420165,0.000607
32,1900-01-01 19:27:38.600,21.787771,39.069168,7.54,548,248,16176,-17,26,29,-3.61,-3.33,0.18,16164.297572118623,0.000607
33,1900-01-01 19:27:39.000,21.787766,39.069176,8.67,1230,226,15300,24,27,24,-4.0,-3.78,-0.13,16206.394046795234,0.000996
34,1900-01-01 19:27:39.300,21.78776,39.06918,9.45,996,-238,16912,-10,10,19,-4.39,-3.84,0.39,16669.54804426323,0.000785
35,1900-01-01 19:27:39.600,21.787754,39.069187,10.41,966,-92,18744,20,-16,25,-4.72,-3.71,0.27,16668.11687024062,0.000984
36,1900-01-01 19:27:39.900,21.787748,39.069195,11.06,458,394,16640,15,8,21,-5.12,-3.54,0.22,16666.33397001272,0.001062
37,1900-01-01 19:27:40.200,21.787741,39.069199,11.78,932,58,14348,-14,6,25,-5.55,-3.45,-0.02,16666.180966256186,0.000881
38,1900-01-01 19:27:40.500,21.787733,39.069206,13.75,542,-150,16402,-16,2,25,-5.97,-3.59,0.12,16666.81013271586,0.001146
39,1900-01-01 19:27:40.900,21.787724,39.069218,14.02,970,156,17514,-5,-17,12,-6.39,-3.34,-0.11,16666.352570373638,0.001593
40,1900-01-01 19:27:41.100,21.787718,39.069221,14.2,1062,282,16828,-19,6,10,-6.54,-3.57,-0.15,16666.352570373638,0.000736
41,1900-01-01 19:27:41.400,21.78771,39.069229,14.54,1112,-354,16638,5,13,1,-6.58,-3.39,-0.37,16671.960052735252,0.001214
42,1900-01-01 19:27:41.800,21.787699,39.069241,14.87,940,-58,15488,7,-3,2,-6.61,-3.49,-0.09,16274.546260956095,0.001741
43,1900-01-01 19:27:42.100,21.787691,39.069252,15.05,1158,-842,16236,-23,-26,-13,-6.6,-3.76,-0.21,15534.214624499045,0.001443
44,1900-01-01 19:27:42.400,21.787683,39.06926,15.63,70,-736,15066,12,-12,-9,-6.39,-3.14,-0.4,15518.859236425853,0.001214
45,1900-01-01 19:27:42.800,21.787672,39.069275,17.1,1472,-444,15484,3,-23,2,-6.38,-3.52,-0.6,15507.93461425473,0.001974
46,1900-01-01 19:27:43.200,21.787659,39.069286,17.94,428,-238,15260,-12,4,2,-6.47,-3.22,-0.48,15496.726363977652,0.001838
47,1900-01-01 19:27:43.600,21.787645,39.069302,19.43,738,-312,15506,3,-17,20,-6.85,-3.51,-0.48,15504.716830693813,0.00227
48,1900-01-01 19:27:44.000,21.787632,39.069317,19.51,444,-546,15738,5,12,20,-7.41,-3.34,-0.41,15526.687476728575,0.002119
49,1900-01-01 19:27:44.500,21.787615,39.069336,20.4,902,158,15018,-30,-8,22,-8.14,-3.16,-0.6,15766.984619767978,0.002724
50,1900-01-01 19:27:45.100,21.787592,39.069359,21.26,1018,-494,17220,-13,20,13,-8.98,-3.22,-0.94,16322.430578807802,0.00349
51,1900-01-01 19:27:45.900,21.787563,39.069397,22.46,818,-498,16550,19,10,-1,-9.14,-2.95,-0.56,16323.705829253357,0.005079
52,1900-01-01 19:27:46.600,21.787535,39.069427,23.16,910,750,16290,-3,-11,-16,-8.62,-2.58,0.25,16586.187265312063,0.004392
53,1900-01-01 19:27:47.500,21.787498,39.069469,24.41,194,728,16298,-7,-15,-25,-7.88,-2.22,0.91,16567.139765209926,0.005978
54,1900-01-01 19:27:48.200,21.78747,39.069504,25.0,110,950,17518,11,5,-31,-7.04,-1.4,1.2,16314.62190796955,0.00477
55,1900-01-01 19:27:48.700,21.787449,39.06953,24.95,-534,242,16614,5,3,-29,-6.09,-0.77,1.16,16308.54144305983,0.003558
56,1900-01-01 19:27:49.200,21.787426,39.069553,24.97,-1400,-346,15182,-7,-26,-26,-5.18,0.18,1.11,16340.912459223322,0.00349
57,1900-01-01 19:27:49.700,21.787403,39.069576,25.02,-1386,-30,16282,-9,-16,-33,-4.49,0.95,1.06,16340.912459223322,0.00349
58,1900-01-01 19:27:50.100,21.787384,39.069595,24.69,-1930,-106,15512,-23,0,-27,-3.69,2.1,0.93,16342.422097106659,0.002883
59,1900-01-01 19:27:50.500,21.787367,39.069614,24.53,-1382,88,17426,-11,1,-21,-3.33,2.9,0.88,16926.72419577988,0.002724
60,1900-01-01 19:27:50.800,21.787352,39.069626,24.02,-2040,-356,16888,-2,0,-6,-3.03,3.67,0.55,16943.027828578928,0.002078
61,1900-01-01 19:27:51.200,21.787334,39.069641,23.11,-2272,-536,16816,8,-16,13,-3.12,4.52,0.13,16948.73021792488,0.002531
62,1900-01-01 19:27:51.500,21.787323,39.069653,21.94,-2426,-660,16530,-25,-3,36,-3.59,5.44,-0.24,16669.457219717744,0.001741
63,1900-01-01 19:27:51.800,21.787312,39.069664,21.11,-2048,-918,15570,5,9,58,-4.46,6.18,-0.88,16698.457533556804,0.001669
64,1900-01-01 19:27:52.100,21.7873,39.069672,20.12,-1924,-1050,16486,-11,-20,69,-5.65,6.7,-1.19,16680.865445174,0.001569
65,1900-01-01 19:27:52.400,21.787291,39.069683,18.31,-2880,-380,17404,3,1,96,-7.26,7.24,-1.75,16133.729141150226,0.001514
66,1900-01-01 19:27:52.700,21.787281,39.069691,17.05,-2790,-760,15128,-4,-14,117,-9.18,7.79,-2.22,16350.53381391568,0.001385
67,1900-01-01 19:27:53.000,21.787271,39.069698,14.74,-1578,-784,15984,-14,-9,136,-11.45,7.78,-2.63,16329.410277165554,0.001326
68,1900-01-01 19:27:53.300,21.787266,39.069706,12.81,-1746,-1436,16218,8,-21,165,-14.33,7.3,-3.26,16312.302351293027,0.000996
69,1900-01-01 19:27:53.600,21.78726,39.06971,10.55,-1260,-358,16240,-14,-11,181,-17.78,6.95,-3.29,16310.998497946102,0.000785
70,1900-01-01 19:27:53.900,21.787256,39.069717,8.82,-1476,-364,16456,1,1,190,-21.22,6.43,-3.52,16322.362329025784,0.000849
71,1900-01-01 19:27:54.200,21.787252,39.069721,8.03,-1278,-256,16738,18,-14,184,-24.74,6.03,-3.26,16320.443743967258,0.000607
72,1900-01-01 19:27:54.600,21.787251,39.069725,5.3,-1282,234,16268,-10,-2,162,-27.87,5.83,-2.76,16507.987036583232,0.000428
73,1900-01-01 19:27:54.900,21.787249,39.069729,4.78,-1288,268,16220,4,-4,150,-30.49,5.65,-2.54,16320.636384651181,0.000469
74,1900-01-01 19:27:55.100,21.787249,39.069729,4.34,-1326,564,16626,1,-5,125,-32.94,5.39,-1.84,16328.179445363772,0.0
75,1900-01-01 19:27:55.400,21.787249,39.069733,3.67,-802,758,15980,7,-7,96,-34.6,5.06,-1.27,16281.164208987022,0.000413
76,1900-01-01 19:27:55.700,21.787249,39.069736,3.14,-572,746,16654,4,-4,59,-35.89,4.6,-0.57,16271.45623476891,0.00031
77,1900-01-01 19:27:55.900,21.787251,39.069736,2.79,-360,660,16248,-2,-2,36,-36.64,4.11,-0.07,16265.383610600766,0.000222
78,1900-01-01 19:27:56.200,21.787251,39.06974,2.34,772,4,16186,-13,6,39,-37.08,3.33,-0.02,16339.642468548693,0.000413
79,1900-01-01 19:27:56.500,21.787251,39.069736,0.0,662,-60,16594,-2,-4,52,-37.67,2.35,-0.14,16339.500359558122,0.000413
80,1900-01-01 19:27:56.700,21.787251,39.069736,0.0,664,86,16326,-1,-3,77,-38.68,1.58,-0.26,16343.680491247986,0.0
81,1900-01-01 19:27:56.900,21.787251,39.069736,0.0,760,10,16328,-9,-4,94,-39.71,1.03,-0.33,16343.739229441957,0.0
82,1900-01-01 19:27:57.100,21.787251,39.069736,0.0,822,-44,15980,-10,-1,114,-41.2,0.54,-0.48,16343.739229441957,0.0
83,1900-01-01 19:27:57.400,21.787251,39.069736,0.0,914,-44,16184,-13,-8,135,-43.33,0.03,-0.67,16348.737076606254,0.0
84,1900-01-01 19:27:57.700,21.787251,39.069736,0.0,658,-256,16344,-15,-9,163,-46.17,-0.28,-0.94,16371.538351663841,0.0
85,1900-01-01 19:27:58.000,21.787251,39.069736,0.0,944,-538,16922,-23,-13,190,-48.91,-0.6,-1.2,16553.697592985078,0.0
86,1900-01-01 19:27:58.200,21.787251,39.069736,0.0,1196,-898,17130,6,-12,224,-52.65,-1.08,-1.64,16568.032592918207,0.0
87,1900-01-01 19:27:58.500,21.787252,39.06974,4.64,1284,-836,16518,-5,-8,276,-57.32,-1.55,-1.8,16918.180871476696,0.000428
88,1900-01-01 19:27:58.800,21.787254,39.069744,3.36,978,-990,16176,-7,-25,337,-62.89,-1.86,-2.13,16584.48853597843,0.000469
89,1900-01-01 19:27:59.100,21.787256,39.069748,3.37,738,-1510,16866,-35,-32,377,-68.43,-2.02,-2.59,16603.284855714548,0.000469
90,1900-01-01 19:27:59.400,21.787258,39.069748,3.71,718,-1600,16526,-30,-35,438,-75.46,-1.94,-3.56,16432.177579371517,0.000222
91,1900-01-01 19:27:59.600,21.787258,39.069752,4.01,588,-2512,16188,-8,-33,466,-83.26,-1.97,-4.5,16619.666663323907,0.000413
92,1900-01-01 19:27:59.900,21.78726,39.069756,4.42,984,-1318,16346,-8,-22,474,-91.69,-2.09,-4.46,16497.25249852229,0.000469
93,1900-01-01 19:28:00.200,21.787262,39.069756,4.98,760,-2480,17184,-28,-36,481,-100.48,-2.18,-5.27,16392.423249782198,0.000222
94,1900-01-01 19:28:00.500,21.787266,39.069759,5.68,272,-2110,16066,-13,-41,481,-107.38,-2.27,-5.74,16455.71329356464,0.000542
95,1900-01-01 19:28:00.700,21.787268,39.069763,6.13,714,-2804,16114,-16,-37,484,-115.64,-2.37,-6.35,16358.541132998382,0.000469
96,1900-01-01 19:28:01.000,21.787273,39.069763,6.41,772,-2806,16250,-19,-30,483,-127.35,-2.95,-7.29,16317.530327840668,0.000556
97,1900-01-01 19:28:01.400,21.787279,39.069767,7.08,260,-2726,15816,-20,-63,448,-136.65,-3.43,-7.71,16075.222175758567,0.000785
98,1900-01-01 19:28:01.700,21.787285,39.069771,8.36,532,-3278,15756,-53,-34,428,-145.85,-3.38,-8.31,16016.506235755662,0.000785
99,1900-01-01 19:28:02.100,21.787294,39.069775,11.05,636,-1750,14448,-27,-50,398,-155.09,-3.71,-8.55,15904.54941203931,0.001083
100,1900-01-01 19:28:02.400,21.787304,39.069775,11.55,1340,-1964,15770,-5,-8,311,-164.53,-4.34,-8.5,15896.151106478574,0.001112
101,1900-01-01 19:28:02.900,21.787321,39.069775,12.96,1172,-308,16988,-5,-16,131,-171.55,-5.07,-5.88,15849.37979859149,0.00189
102,1900-01-01 19:28:03.400,21.78734,39.069771,16.8,1554,-1066,15374,-8,-5,108,-174.64,-5.23,-5.22,16149.276144768843,0.002153
103,1900-01-01 19:28:03.900,21.787363,39.069763,17.84,760,-424,16164,1,4,65,-176.98,-5.33,-3.98,16209.359765271422,0.002688
104,1900-01-01 19:28:04.300,21.78738,39.069756,18.52,1506,52,16088,5,0,36,-177.99,-5.21,-3.3,16114.733258729417,0.002024
105,1900-01-01 19:28:04.700,21.787399,39.069744,21.4,434,-300,16466,4,-7,19,-178.5,-5.21,-2.52,16182.258556826979,0.002449
106,1900-01-01 19:28:05.000,21.787413,39.069733,22.47,878,1000,15972,-19,-5,11,-178.84,-5.02,-2.02,16270.457891528436,0.001927
107,1900-01-01 19:28:05.300,21.787428,39.069721,23.23,656,-114,16250,18,24,-3,-178.87,-5.23,-1.52,16487.470879428416,0.002078
108,1900-01-01 19:28:05.600,21.787443,39.06971,24.08,814,212,17146,8,-30,-9,-178.78,-5.0,-1.12,16650.516628621466,0.002018
109,1900-01-01 19:28:05.900,21.787457,39.069695,25.01,1308,1188,17118,-17,18,-5,-178.68,-4.79,-0.61,16783.4348093589,0.002196
110,1900-01-01 19:28:06.200,21.787472,39.069679,25.87,1678,-136,16626,66,16,-4,-178.56,-4.49,-0.6,16784.38655417588,0.002348
111,1900-01-01 19:28:06.500,21.787489,39.069668,26.17,1692,-186,16732,18,3,-1,-178.55,-4.43,0.22,16816.448257584,0.002205
112,1900-01-01 19:28:06.800,21.787504,39.069653,27.46,1192,624,16582,33,-11,-4,-178.47,-4.34,0.45,16806.498505042626,0.002276
113,1900-01-01 19:28:07.100,21.787521,39.069637,28.53,1864,132,17340,-10,2,-5,-178.5,-3.9,0.73,16767.06521726447,0.00251
114,1900-01-01 19:28:07.400,21.787539,39.069626,28.53,254,412,16722,-3,-7,-2,-178.47,-3.86,0.79,16769.49289632814,0.002301
115,1900-01-01 19:28:07.800,21.787563,39.069603,29.34,1206,234,15612,-25,21,-2,-178.47,-3.74,0.57,16790.795931104636,0.003572
116,1900-01-01 19:28:08.100,21.78758,39.069588,29.46,326,456,17884,-3,-30,-3,-178.44,-3.61,0.25,16790.795931104636,0.002444
117,1900-01-01 19:28:08.400,21.787598,39.069572,30.28,72,-1104,16786,2,24,-2,-178.41,-3.15,0.09,16796.44271862349,0.002595
118,1900-01-01 19:28:08.800,21.787622,39.069553,30.43,1198,128,17050,11,-26,0,-178.41,-3.33,0.16,17053.244383401066,0.003312
119,1900-01-01 19:28:09.100,21.78764,39.069538,30.75,544,354,16364,-15,12,-1,-178.39,-2.88,0.21,16797.41575362115,0.002531
120,1900-01-01 19:28:09.400,21.787659,39.069523,31.13,508,374,17042,17,3,0,-178.37,-3.03,0.07,16377.130029403808,0.00262
121,1900-01-01 19:28:09.700,21.787678,39.069504,32.07,-552,434,14672,-3,5,-4,-178.39,-3.05,0.29,16375.973742040502,0.002883
122,1900-01-01 19:28:10.100,21.787704,39.069485,32.33,1372,366,15972,-10,-20,2,-178.39,-2.96,0.29,16833.647970656864,0.003494
123,1900-01-01 19:28:10.400,21.787724,39.069466,33.03,358,256,16822,9,5,1,-178.38,-2.62,0.39,16733.8692477263,0.002966
124,1900-01-01 19:28:10.600,21.787737,39.069454,33.28,630,132,16862,-19,9,2,-178.38,-2.97,0.45,16759.599159884463,0.001904
125,1900-01-01 19:28:10.900,21.787758,39.069435,34.73,1700,776,16718,-12,-12,-1,-178.36,-2.94,0.39,16767.507745637096,0.00305
126,1900-01-01 19:28:11.100,21.787771,39.069424,34.83,1152,238,16238,-7,-4,2,-178.36,-2.78,0.46,16782.84087989873,0.001838
127,1900-01-01 19:28:11.400,21.787792,39.069408,34.94,674,450,16752,-6,10,2,-178.33,-2.57,0.61,16783.277510665193,0.00286
128,1900-01-01 19:28:11.600,21.787807,39.069397,34.89,912,466,16900,-33,4,-3,-178.3,-2.54,0.42,16777.03215708905,0.002018
129,1900-01-01 19:28:12.000,21.787834,39.06937,35.18,798,584,18536,10,-4,0,-178.28,-2.81,0.06,16777.03215708905,0.004097
130,1900-01-01 19:28:12.300,21.787855,39.069355,35.42,258,394,16518,23,-21,3,-178.27,-2.69,0.23,16714.598529429295,0.002802
131,1900-01-01 19:28:12.500,21.78787,39.069344,35.42,1160,430,15662,1,-2,-2,-178.26,-2.91,0.64,16640.560807857408,0.002018
132,1900-01-01 19:28:12.800,21.787891,39.069324,35.7,408,-64,16690,-20,-3,-4,-178.18,-2.59,0.51,16524.71252397451,0.003117
133,1900-01-01 19:28:13.100,21.787912,39.069305,36.44,236,1188,16630,0,5,-2,-178.18,-2.55,0.46,16193.430519812657,0.00305
134,1900-01-01 19:28:13.500,21.787941,39.069279,36.48,146,-50,15118,-21,-13,-2,-178.12,-2.31,0.52,16631.749637365276,0.004196
135,1900-01-01 19:28:13.800,21.787964,39.06926,36.64,130,580,16186,-6,22,0,-178.09,-2.41,0.49,16198.107667255455,0.003223
136,1900-01-01 19:28:14.100,21.787987,39.069241,37.86,1078,-160,16808,-11,4,1,-178.09,-2.67,0.35,16196.808944974315,0.003223
137,1900-01-01 19:28:14.400,21.788008,39.069221,37.81,984,648,15432,-10,1,3,-178.11,-2.78,0.35,16697.3637440166,0.003117
138,1900-01-01 19:28:14.800,21.788038,39.069195,37.84,550,218,16676,-14,3,0,-178.14,-2.68,0.46,16837.541507001548,0.004282
139,1900-01-01 19:28:15.100,21.788059,39.069176,38.01,798,276,18084,-8,3,0,-178.15,-2.79,0.31,16697.3637440166,0.00305
140,1900-01-01 19:28:15.400,21.788082,39.069157,38.74,958,280,19934,1,-28,1,-178.16,-2.79,0.1,17322.106338433558,0.003223
141,1900-01-01 19:28:15.700,21.788107,39.069134,38.96,332,-84,16548,-14,-22,4,-178.19,-2.74,0.07,17332.579842597006,0.003656
142,1900-01-01 19:28:16.000,21.78813,39.069115,40.82,316,-262,17312,14,-23,-1,-178.2,-2.61,0.2,17320.773770244792,0.003223
143,1900-01-01 19:28:16.300,21.788155,39.069092,41.4,834,1268,16844,-18,-29,4,-178.19,-2.46,0.51,16852.464389518824,0.003656
144,1900-01-01 19:28:16.700,21.788187,39.069065,41.61,476,278,17920,-37,3,-2,-178.19,-2.04,0.04,16853.649693760697,0.00452
145,1900-01-01 19:28:17.100,21.788219,39.069038,41.22,456,1248,15824,-24,-3,-9,-178.07,-1.84,0.18,16507.27330603089,0.00452
146,1900-01-01 19:28:17.700,21.788269,39.068996,41.5,1226,314,16490,6,-6,-4,-177.91,-1.84,0.31,15833.682704917388,0.007051
147,1900-01-01 19:28:18.300,21.788319,39.068954,42.47,354,586,15320,-5,-5,-7,-177.73,-1.93,0.77,15833.682704917388,0.007051
148,1900-01-01 19:28:18.900,21.78837,39.068909,43.06,-654,-148,13554,-23,-1,16,-177.86,-1.8,0.06,16496.787929775906,0.007331
149,1900-01-01 19:28:19.500,21.788422,39.068867,43.38,812,-388,18478,3,29,9,-178.23,-1.53,-0.74,16156.556687611379,0.007228
150,1900-01-01 19:28:20.100,21.788473,39.068821,44.55,276,314,17104,-4,29,18,-178.69,-1.69,-0.58,16170.080642965266,0.007397
151,1900-01-01 19:28:20.700,21.788527,39.068775,45.09,750,-188,16152,18,11,11,-179.1,-1.66,-0.51,16169.405307555377,0.007656
152,1900-01-01 19:28:21.300,21.78858,39.068733,45.03,882,318,15782,-14,-17,7,-179.37,-1.64,-0.48,16167.07679204871,0.007317
153,1900-01-01 19:28:21.900,21.788633,39.068684,46.0,558,-8,15086,-17,-17,4,-179.53,-1.49,-0.29,16063.817852552986,0.007767
154,1900-01-01 19:28:22.400,21.788677,39.068645,45.75,698,-144,16914,-35,32,1,-179.6,-1.35,-0.73,16058.343750212847,0.006337
155,1900-01-01 19:28:22.900,21.788723,39.068607,46.1,378,-754,16048,24,-1,0,-179.59,-1.35,-1.08,16919.03767948993,0.006446
156,1900-01-01 19:28:23.300,21.788757,39.068573,46.56,-208,-166,18368,19,-18,0,-179.58,-1.1,-0.75,18369.915514231416,0.005159
157,1900-01-01 19:28:23.700,21.788794,39.068542,46.57,-44,-1214,19872,12,1,2,-179.56,-1.23,-0.47,18369.915514231416,0.005213
158,1900-01-01 19:28:24.100,21.78883,39.068508,46.33,-26,-264,19224,-5,-67,1,-179.56,-1.01,-0.12,18368.768494376534,0.005324
159,1900-01-01 19:28:24.500,21.788866,39.068478,46.47,332,-66,17274,13,-32,-3,-179.57,-1.46,0.04,17274.24371716458,0.005062
160,1900-01-01 19:28:24.900,21.788902,39.068443,45.89,398,-88,16244,-13,-29,-2,-179.55,-1.25,0.25,16316.917968783198,0.005393
161,1900-01-01 19:28:25.300,21.788937,39.068413,46.3,-112,136,16316,-16,-28,-4,-179.51,-1.06,0.3,16247.526457895061,0.004974
162,1900-01-01 19:28:25.600,21.788963,39.06839,46.23,160,876,13106,-14,34,-1,-179.48,-0.95,0.17,16248.919471767962,0.003741
163,1900-01-01 19:28:25.900,21.78899,39.068367,46.05,512,-386,15948,-11,24,0,-179.41,-0.76,-0.05,16324.075594042071,0.003828
164,1900-01-01 19:28:26.200,21.789017,39.06834,46.12,698,38,17392,6,40,1,-179.39,-0.69,-0.12,17400.507578803557,0.004097
165,1900-01-01 19:28:26.600,21.789053,39.06831,46.65,730,-184,17406,27,-36,-2,-179.4,-0.94,0.2,17400.507578803557,0.005062
166,1900-01-01 19:28:27.000,21.789089,39.068279,46.68,350,-186,17708,36,35,1,-179.39,-0.88,0.43,17411.485634488516,0.005125
167,1900-01-01 19:28:27.300,21.789116,39.068253,46.59,-228,30,15850,-28,-8,-1,-179.35,-0.89,0.53,17411.485634488516,0.004027
168,1900-01-01 19:28:27.600,21.789145,39.06823,46.78,436,650,17970,12,11,-2,-179.28,-0.55,0.44,15855.254649484505,0.004005
169,1900-01-01 19:28:27.900,21.789171,39.068207,47.11,566,812,15526,-14,37,5,-179.24,-0.32,0.35,15861.026826785206,0.003741
170,1900-01-01 19:28:28.300,21.789207,39.068172,47.07,-134,210,15258,11,-13,-1,-179.24,-0.6,0.15,16044.900373638971,0.005393
171,1900-01-01 19:28:28.600,21.789236,39.06815,47.18,254,534,16668,29,28,-2,-179.22,-0.54,0.39,16037.885770886385,0.003944
172,1900-01-01 19:28:28.900,21.789263,39.068123,47.13,-220,332,16034,-1,1,0,-179.22,-0.42,0.59,16463.934159246386,0.004097
173,1900-01-01 19:28:29.200,21.789289,39.0681,46.8,120,222,17252,-33,2,-1,-179.22,-0.47,0.61,16669.910257706848,0.003741
174,1900-01-01 19:28:29.500,21.789318,39.068073,46.6,198,-90,16462,-3,4,-2,-179.17,-0.16,0.13,17129.59847748919,0.004263
175,1900-01-01 19:28:29.800,21.789345,39.06805,46.47,-280,-82,17128,-1,-28,-4,-179.13,0.01,-0.05,17252.612208010705,0.003828
176,1900-01-01 19:28:30.100,21.789371,39.068027,46.52,74,238,19716,13,-41,0,-179.09,0.07,-0.08,17128.356138287178,0.003741
177,1900-01-01 19:28:30.400,21.789398,39.068001,46.59,188,-444,22140,-47,-16,-11,-179.01,0.05,0.19,17810.34250091783,0.004027
178,1900-01-01 19:28:30.700,21.789425,39.067978,46.55,-272,494,14084,15,25,-9,-178.89,0.06,0.39,17810.248173453394,0.003828
179,1900-01-01 19:28:31.000,21.789454,39.067955,46.69,280,-160,17810,5,-6,-9,-178.76,0.31,0.63,16634.325114052568,0.004005
180,1900-01-01 19:28:31.400,21.78949,39.067921,46.68,-732,-58,16632,-6,15,-5,-178.64,0.49,0.66,16211.524542744275,0.005324
181,1900-01-01 19:28:31.700,21.789516,39.067898,46.89,-1460,402,16190,9,11,-5,-178.53,0.96,0.45,16649.40803752494,0.003741
182,1900-01-01 19:28:32.000,21.789543,39.067871,46.86,-760,1146,15860,-3,-41,-7,-178.43,1.11,0.48,16212.812957657903,0.004097
183,1900-01-01 19:28:32.300,21.789572,39.067848,46.84,-1254,42,17546,-9,-4,-1,-178.32,1.6,0.4,16212.812957657903,0.004005
184,1900-01-01 19:28:32.500,21.789589,39.067833,46.78,-152,936,15758,-6,-9,-7,-178.26,1.56,0.23,15878.327871662053,0.002444
185,1900-01-01 19:28:32.800,21.789618,39.06781,46.51,-288,64,18314,24,19,-2,-178.22,2.08,0.13,16110.701536556377,0.004005
186,1900-01-01 19:28:33.100,21.789644,39.067787,46.03,-1232,-256,15572,-9,-22,1,-178.2,2.0,0.12,16108.844278842602,0.003741
187,1900-01-01 19:28:33.400,21.789671,39.06776,45.44,26,552,16108,-17,28,0,-178.17,1.73,0.17,17020.832059567474,0.004097
188,1900-01-01 19:28:33.800,21.789705,39.06773,44.77,-92,-116,17098,-16,-4,-2,-178.12,1.44,0.16,17050.143107903816,0.004888
189,1900-01-01 19:28:34.200,21.78974,39.067703,43.97,-1040,-338,17018,17,2,-2,-178.09,1.4,0.18,17099.21612238409,0.004787
