Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
802,1900-01-01 19:36:15.500,21.785997,39.060307,55.95,988,622,17620,-17,4,1,-83.04,-3.13,0.42,17635.29529097826,0.003035
803,1900-01-01 19:36:15.700,21.786016,39.060333,56.2,722,-234,15658,-12,-8,1,-83.06,-3.14,0.25,16150.702647253462,0.003416
804,1900-01-01 19:36:16.000,21.786043,39.060368,56.6,786,134,17780,23,-9,0,-83.06,-3.05,0.22,16153.776276771943,0.004698
805,1900-01-01 19:36:16.200,21.786062,39.060394,56.88,244,328,16134,20,3,3,-83.09,-3.07,0.32,15740.296439394018,0.003416
806,1900-01-01 19:36:16.400,21.786079,39.060417,56.99,1224,144,15720,-1,2,-1,-83.12,-3.05,0.49,16081.443840650627,0.003035
807,1900-01-01 19:36:16.600,21.786098,39.060444,57.36,1506,510,14720,-27,-11,2,-83.13,-2.9,0.5,16088.684470770131,0.003498
808,1900-01-01 19:36:16.800,21.786118,39.060467,57.56,928,-626,16054,-4,17,5,-83.18,-2.85,0.34,15755.419765909126,0.003254
809,1900-01-01 19:36:17.000,21.786137,39.060493,57.96,1046,-92,16958,7,-1,4,-83.21,-2.89,0.25,16082.067777496773,0.003416
810,1900-01-01 19:36:17.300,21.786165,39.060532,57.89,672,202,15640,-28,11,5,-83.28,-2.79,0.25,16244.768265506284,0.00509
811,1900-01-01 19:36:17.500,21.786182,39.060555,58.1,816,468,17562,-14,-15,3,-83.33,-2.75,0.23,16971.569874351637,0.003035
812,1900-01-01 19:36:17.700,21.786201,39.060581,58.35,332,-124,16224,3,-26,1,-83.36,-2.65,0.15,16234.422934000457,0.003416
813,1900-01-01 19:36:17.900,21.786221,39.060608,59.04,276,94,18294,19,20,5,-83.4,-2.52,0.14,16834.051443428583,0.003566
814,1900-01-01 19:36:18.100,21.78624,39.060635,59.27,574,-578,15360,-16,-7,1,-83.46,-2.76,0.28,16363.307611849139,0.003498
815,1900-01-01 19:36:18.400,21.786268,39.060673,59.82,1058,144,16824,-5,3,6,-83.51,-2.61,0.31,16368.337606488938,0.005009
816,1900-01-01 19:36:18.600,21.786289,39.060699,60.54,406,518,16358,-10,-37,-1,-83.53,-2.53,0.32,16249.024832278397,0.003558
817,1900-01-01 19:36:18.800,21.786308,39.060726,60.98,840,-722,16236,-24,2,4,-83.53,-2.37,0.06,16378.576372810916,0.003498
818,1900-01-01 19:36:18.900,21.786318,39.060738,61.03,368,-306,15154,10,17,1,-83.55,-2.3,0.01,16264.343946191006,0.001665
819,1900-01-01 19:36:19.100,21.786339,39.060764,61.18,808,842,17778,-4,39,1,-83.56,-2.33,0.06,16171.0977982325,0.003558
820,1900-01-01 19:36:19.300,21.786358,39.060791,61.53,1492,838,16148,-43,-29,-5,-83.56,-2.7,0.07,16171.0977982325,0.003498
821,1900-01-01 19:36:19.500,21.786377,39.060818,61.44,184,-564,15764,-14,-22,-4,-83.52,-2.31,-0.22,16639.60107694893,0.003498
822,1900-01-01 19:36:19.700,21.786398,39.060844,62.15,1604,-602,17034,-5,-6,-2,-83.5,-2.48,-0.35,16407.889443801112,0.003558
823,1900-01-01 19:36:19.800,21.786407,39.06086,62.3,674,256,16618,-13,-15,-4,-83.49,-2.35,-0.25,16404.109363205305,0.001932
824,1900-01-01 19:36:20.000,21.786428,39.060886,62.26,766,346,16388,2,-7,-4,-83.45,-2.28,-0.19,16637.614492468565,0.003558
825,1900-01-01 19:36:20.200,21.786448,39.060913,62.42,490,-272,14472,10,-44,-8,-83.39,-2.03,0.03,16403.85186472982,0.003566
826,1900-01-01 19:36:20.400,21.786467,39.06094,62.67,900,1250,19704,-14,102,-5,-83.34,-1.89,0.27,16395.734201309802,0.003498
827,1900-01-01 19:36:20.600,21.786488,39.060966,62.69,-36,116,15640,-22,-46,-10,-83.28,-2.26,0.1,15648.103910697935,0.003558
828,1900-01-01 19:36:20.700,21.786497,39.060978,62.7,-258,50,17458,7,29,-5,-83.19,-1.96,0.16,16118.29544337738,0.001593
829,1900-01-01 19:36:20.900,21.786518,39.061005,62.99,1514,758,15376,-10,16,-13,-83.12,-2.12,0.33,16100.880100168437,0.003637
830,1900-01-01 19:36:21.100,21.786537,39.061035,63.02,122,1164,16100,1,-60,-6,-83.05,-1.69,0.4,16404.901950331798,0.003749
831,1900-01-01 19:36:21.300,21.786556,39.061062,63.05,1818,-258,16400,-5,-4,-7,-82.94,-1.22,0.42,16214.15998440869,0.003498
832,1900-01-01 19:36:21.400,21.786566,39.061073,63.12,-630,382,17622,-33,-13,-6,-82.89,-1.12,0.48,16204.37730985057,0.001589
833,1900-01-01 19:36:21.600,21.786587,39.0611,63.13,1366,-404,16152,7,6,-3,-82.83,-1.18,0.3,16204.37730985057,0.003637
834,1900-01-01 19:36:21.800,21.786606,39.061127,62.99,1276,-396,15866,46,-8,-7,-82.77,-1.25,0.55,16161.934661419715,0.003498
835,1900-01-01 19:36:21.900,21.786615,39.061142,62.97,-456,540,15470,1,4,-9,-82.65,-0.74,1.03,15876.132274581238,0.001844
836,1900-01-01 19:36:22.100,21.786634,39.061169,62.98,462,328,17038,-29,28,-5,-82.61,-0.76,1.08,15872.72515984574,0.003498
837,1900-01-01 19:36:22.300,21.786655,39.061195,62.92,548,-146,14730,-14,-20,-8,-82.52,-0.84,0.84,16095.350011726989,0.003558
838,1900-01-01 19:36:22.500,21.786674,39.061222,62.85,-568,2,16088,9,-6,-8,-82.4,-0.41,0.81,16094.63239716894,0.003498
839,1900-01-01 19:36:22.600,21.786684,39.061237,62.89,752,152,17116,13,24,-1,-82.37,-0.47,0.91,16090.199004362874,0.001907
840,1900-01-01 19:36:22.800,21.786703,39.061264,62.95,-286,-252,15980,1,4,-5,-82.37,-0.61,0.97,16196.897727651429,0.003498
841,1900-01-01 19:36:23.000,21.786722,39.061291,63.43,-266,344,16638,-15,46,2,-82.36,-0.66,0.82,16354.497607691897,0.003498
842,1900-01-01 19:36:23.200,21.786741,39.061317,63.47,382,304,16194,-10,-55,-5,-82.33,-0.81,0.54,16350.041712485017,0.003416
843,1900-01-01 19:36:23.400,21.786762,39.061348,63.43,562,258,16348,-1,23,3,-82.31,-0.42,0.37,16350.041712485017,0.003962
844,1900-01-01 19:36:23.500,21.786772,39.061359,63.51,14,-306,16780,-4,-8,2,-82.34,-0.51,0.24,16350.041712485017,0.001589
845,1900-01-01 19:36:23.700,21.786791,39.061386,63.48,-166,-494,14632,32,-4,1,-82.34,-0.41,0.24,16781.98915504357,0.003498
846,1900-01-01 19:36:23.900,21.78681,39.061417,63.35,-330,666,18158,4,21,3,-82.38,-0.37,0.51,16781.221648020743,0.003835
847,1900-01-01 19:36:24.100,21.786829,39.061443,63.44,168,696,18290,-11,3,2,-82.42,-0.58,0.44,17016.470609383134,0.003416
848,1900-01-01 19:36:24.300,21.786848,39.06147,63.5,442,202,15892,-10,6,6,-82.48,-0.61,0.14,17016.470609383134,0.003498
849,1900-01-01 19:36:24.500,21.786867,39.061497,63.77,478,352,17012,-1,-23,4,-82.56,-0.52,-0.16,16282.1198865504,0.003498
850,1900-01-01 19:36:24.700,21.786888,39.061523,63.76,-102,-992,16280,13,6,4,-82.63,-0.39,-0.34,16286.533946791747,0.003558
851,1900-01-01 19:36:24.900,21.786907,39.061554,63.78,-540,-610,14638,-17,-19,-1,-82.64,-0.29,-0.17,17023.23846980944,0.003835
852,1900-01-01 19:36:25.100,21.786926,39.061581,63.89,842,-132,17198,-30,18,3,-82.66,-0.25,-0.22,16293.37006269728,0.003498
853,1900-01-01 19:36:25.400,21.786957,39.061623,63.75,-118,-652,17218,-22,-34,1,-82.69,-0.38,-0.67,16411.76480455408,0.00554
854,1900-01-01 19:36:25.600,21.786976,39.061649,63.83,100,-1046,15720,19,25,11,-82.79,-0.35,-0.92,16856.14143272416,0.003416
855,1900-01-01 19:36:25.900,21.787004,39.061691,63.8,-780,-360,16400,-2,4,7,-82.89,-0.27,-0.73,16856.14143272416,0.005339
856,1900-01-01 19:36:26.100,21.787025,39.061718,63.61,258,356,16852,7,-7,7,-83.0,-0.4,-0.65,16404.255545436983,0.003637
857,1900-01-01 19:36:26.300,21.787045,39.061745,63.65,178,242,16860,8,24,6,-83.06,-0.38,-0.62,16855.925011698408,0.003566
858,1900-01-01 19:36:26.500,21.787064,39.061771,63.71,-430,-564,14596,16,-32,4,-83.12,-0.37,-0.64,16853.81772774347,0.003416
859,1900-01-01 19:36:26.700,21.787085,39.061798,63.77,52,-488,17314,17,8,4,-83.18,-0.11,-0.42,16806.508858177538,0.003637
860,1900-01-01 19:36:26.900,21.787104,39.061829,63.69,-214,542,16350,-11,3,2,-83.23,-0.22,-0.2,16807.642309378196,0.003835
861,1900-01-01 19:36:27.100,21.787123,39.061855,63.78,214,-120,16806,-20,-10,0,-83.23,-0.13,-0.35,16857.14103874082,0.003416
862,1900-01-01 19:36:27.300,21.787144,39.061882,63.79,-202,944,16852,30,26,1,-83.24,-0.1,-0.43,16857.14103874082,0.003637
863,1900-01-01 19:36:27.500,21.787163,39.061909,63.65,-512,364,17516,3,24,-1,-83.22,-0.04,-0.31,16855.964997590614,0.003498
864,1900-01-01 19:36:27.700,21.787182,39.061935,63.76,34,24,17624,5,0,-2,-83.2,-0.34,-0.28,17519.814725047752,0.003416
865,1900-01-01 19:36:27.900,21.787203,39.061962,64.0,154,852,16558,16,-12,-7,-83.15,-0.23,-0.19,17516.04944044176,0.003637
866,1900-01-01 19:36:28.100,21.787222,39.061989,64.15,130,-298,18908,5,4,-3,-83.08,-0.02,0.02,16899.127788143385,0.003498
867,1900-01-01 19:36:28.300,21.787243,39.062019,64.13,-176,-584,16896,-6,27,-4,-83.07,-0.35,0.09,16562.629018365413,0.003879
868,1900-01-01 19:36:28.500,21.787262,39.062046,64.19,280,-360,15862,-11,-25,-4,-83.04,-0.27,0.15,16794.362149245204,0.003498
869,1900-01-01 19:36:28.600,21.787271,39.062057,64.26,198,-948,15636,15,-49,0,-83.02,0.08,0.18,16592.839419460433,0.001514
870,1900-01-01 19:36:28.800,21.787292,39.062088,64.28,-460,298,16790,-16,75,7,-83.06,0.13,0.35,15864.366485933184,0.003962
871,1900-01-01 19:36:29.000,21.787312,39.062115,64.32,-184,-124,16588,-37,5,1,-83.09,-0.4,0.17,15638.400685492106,0.003566
872,1900-01-01 19:36:29.200,21.787333,39.062141,64.35,-166,-218,12958,-17,-18,-3,-83.07,-0.17,-0.21,16589.294017528293,0.003558
873,1900-01-01 19:36:29.300,21.787342,39.062157,64.52,-150,-812,14574,-2,-67,-4,-83.05,0.13,-0.29,16589.141629391197,0.001932
874,1900-01-01 19:36:29.500,21.787361,39.062183,64.52,102,144,18452,43,27,1,-83.04,0.49,-0.1,16656.322042996166,0.003416
875,1900-01-01 19:36:29.700,21.78738,39.06221,64.6,720,520,17652,18,19,2,-83.07,0.06,0.21,16656.322042996166,0.003498
876,1900-01-01 19:36:29.800,21.787392,39.062225,64.6,762,18,16656,0,-21,1,-83.11,-0.17,0.34,16656.322042996166,0.002044
877,1900-01-01 19:36:30.000,21.787411,39.062252,64.76,-518,-112,15954,-12,36,3,-83.13,-0.11,0.32,15956.063925667884,0.003498
878,1900-01-01 19:36:30.200,21.78743,39.062283,64.45,-532,-302,14104,1,-10,4,-83.17,-0.42,0.18,15962.417235494127,0.003835
879,1900-01-01 19:36:30.400,21.787451,39.062309,64.42,256,496,15742,8,-9,1,-83.2,-0.24,0.19,15908.87324734219,0.003558
880,1900-01-01 19:36:30.600,21.78747,39.062336,64.21,-832,118,17554,15,-33,1,-83.22,-0.15,0.17,15902.498545826062,0.003498
881,1900-01-01 19:36:30.700,21.787479,39.062351,64.18,774,406,15900,-25,24,3,-83.26,-0.49,0.14,16191.72492355277,0.001844
882,1900-01-01 19:36:30.900,21.7875,39.062378,64.44,292,78,16184,-38,-48,-5,-83.25,-0.44,-0.05,16187.064094516954,0.003637
883,1900-01-01 19:36:31.100,21.787519,39.062405,64.27,626,512,16586,-12,19,-1,-83.23,-0.32,-0.43,16188.156287854401,0.003498
884,1900-01-01 19:36:31.300,21.78754,39.062431,64.45,-1010,-354,15510,34,-9,1,-83.22,-0.35,-0.52,16587.523383555486,0.003558
885,1900-01-01 19:36:31.500,21.78756,39.062462,64.71,-120,222,16918,38,28,2,-83.24,-0.42,-0.2,16919.679665998407,0.003898
886,1900-01-01 19:36:31.700,21.78758,39.062489,64.62,90,206,18258,8,-35,2,-83.25,-0.42,0.11,17617.652170479472,0.003566
887,1900-01-01 19:36:31.800,21.78759,39.0625,64.58,-356,44,17882,5,7,3,-83.26,-0.22,0.16,17614.463715935264,0.001589
888,1900-01-01 19:36:32.000,21.787609,39.062531,64.69,-622,-154,17614,1,14,3,-83.27,-0.23,0.23,17717.81002268621,0.003835
889,1900-01-01 19:36:32.200,21.78763,39.062557,64.71,4,-440,16022,-12,-5,-1,-83.28,-0.38,0.22,17615.82050317271,0.003558
890,1900-01-01 19:36:32.400,21.787651,39.062584,64.84,-230,-106,17716,4,2,0,-83.28,-0.29,0.16,16815.907112017478,0.003637
891,1900-01-01 19:36:32.600,21.78767,39.062611,65.02,-182,154,16410,-14,11,1,-83.29,-0.33,0.14,16499.72254312175,0.003498
892,1900-01-01 19:36:32.800,21.787691,39.062641,65.12,-910,686,16814,4,-39,-1,-83.32,-0.43,0.1,16499.72254312175,0.003879
893,1900-01-01 19:36:33.000,21.787712,39.062668,65.37,830,322,16498,-7,23,1,-83.33,-0.37,0.01,16411.731779431444,0.003637
894,1900-01-01 19:36:33.200,21.787731,39.062695,65.25,204,-626,16150,-14,-16,3,-83.35,-0.37,-0.15,16158.81703590953,0.003498
895,1900-01-01 19:36:33.400,21.787752,39.062725,65.27,-640,-192,15284,-20,-3,0,-83.35,-0.34,-0.25,15995.240667148462,0.003879
896,1900-01-01 19:36:33.600,21.787773,39.062752,65.39,-498,-218,15986,6,24,1,-83.35,-0.31,-0.34,15953.2649949783,0.003637
897,1900-01-01 19:36:33.800,21.787792,39.062778,65.28,-804,-690,15944,-5,11,3,-83.38,-0.42,-0.34,15826.44836973855,0.003416
898,1900-01-01 19:36:34.000,21.787813,39.062805,65.19,42,-44,14526,-12,-18,2,-83.4,-0.53,-0.37,15838.42972014587,0.003637
899,1900-01-01 19:36:34.200,21.787832,39.062836,65.25,-1046,-436,15812,3,-12,-4,-83.37,-0.05,-0.36,15852.556765392768,0.003835
900,1900-01-01 19:36:34.400,21.787853,39.062862,65.4,-6390,-988,15652,-7,-43,-6,-83.29,2.11,-0.3,16898.606569773732,0.003558
901,1900-01-01 19:36:34.600,21.787874,39.062889,65.43,-5958,-214,17154,7,-26,-10,-83.21,4.79,-0.21,17289.59201369425,0.003637
902,1900-01-01 19:36:34.800,21.787895,39.062916,65.42,-6918,454,16064,15,-23,-8,-83.14,7.16,-0.03,18362.712326886787,0.003637
903,1900-01-01 19:36:35.000,21.787914,39.062946,65.2,-6836,-28,17706,7,-19,-8,-83.07,9.24,0.02,18362.712326886787,0.003749
904,1900-01-01 19:36:35.200,21.787935,39.062973,64.61,-6552,782,18010,11,7,-7,-83.03,11.12,0.13,18183.479644996445,0.003637
905,1900-01-01 19:36:35.400,21.787954,39.063,63.75,-5950,-202,16876,-18,12,-3,-82.99,12.6,0.13,18409.649317681204,0.003498
906,1900-01-01 19:36:35.500,21.787964,39.063015,63.25,-6150,-270,16962,-4,9,0,-83.02,13.45,0.01,18341.91985589295,0.001907
907,1900-01-01 19:36:35.700,21.787983,39.063042,62.48,-4672,616,17352,-7,11,1,-83.06,14.38,-0.04,17593.693529216656,0.003498
908,1900-01-01 19:36:35.900,21.788002,39.063068,61.55,-30,32,17350,2,35,6,-83.08,12.7,-0.09,16989.628954159063,0.003416
909,1900-01-01 19:36:36.100,21.788021,39.063091,60.11,-968,40,16004,3,0,2,-83.09,11.13,-0.13,16780.3667421186,0.003179
910,1900-01-01 19:36:36.300,21.788038,39.063118,57.54,236,-46,16666,0,-1,3,-83.09,9.91,-0.13,16672.057701435657,0.003368
911,1900-01-01 19:36:36.500,21.788054,39.063141,55.84,-280,-420,16778,-4,0,5,-83.1,8.52,-0.15,16667.718860120003,0.002967
912,1900-01-01 19:36:36.700,21.788069,39.06316,52.0,446,520,16672,11,-4,-1,-83.11,6.95,-0.14,16671.038479950792,0.002575
913,1900-01-01 19:36:36.900,21.788084,39.063179,49.03,590,132,16034,4,9,3,-83.12,5.59,-0.14,16677.22470916549,0.002575
914,1900-01-01 19:36:37.200,21.788103,39.06321,46.16,388,468,16194,-7,-12,2,-83.13,4.44,-0.01,16200.678257406385,0.003835
915,1900-01-01 19:36:37.400,21.788118,39.063229,45.82,396,106,17172,1,10,3,-83.14,3.52,-0.08,16039.239632850431,0.002575
916,1900-01-01 19:36:37.600,21.788134,39.063248,46.02,872,22,14836,-17,13,4,-83.18,2.58,-0.1,16199.187880878473,0.002648
917,1900-01-01 19:36:37.800,21.788147,39.063267,45.96,262,-356,15728,-9,8,-1,-83.17,1.68,-0.15,17194.45271010392,0.002437
918,1900-01-01 19:36:38.100,21.78817,39.063297,46.15,1046,240,18208,7,-9,-2,-83.16,1.0,-0.19,15762.759403099446,0.004017
919,1900-01-01 19:36:38.300,21.788183,39.063316,46.29,1298,108,17224,7,-23,-1,-83.14,0.12,-0.15,17119.43795806393,0.002437
920,1900-01-01 19:36:38.500,21.788198,39.063335,46.46,1064,-2,15560,9,12,-1,-83.09,-0.23,-0.02,17119.43795806393,0.002575
921,1900-01-01 19:36:38.800,21.788221,39.063366,46.87,2310,558,17086,-8,53,-1,-83.06,-1.0,0.21,15614.045215766477,0.004097
922,1900-01-01 19:36:39.000,21.788235,39.063385,47.19,-232,-72,14966,10,-10,-2,-82.99,-1.34,0.13,15644.649948145212,0.002504
923,1900-01-01 19:36:39.300,21.788258,39.063416,47.78,1624,-656,14466,14,21,-1,-82.99,-1.72,0.28,16040.58365521654,0.004097
924,1900-01-01 19:36:39.600,21.78828,39.063446,48.2,1656,-64,16840,-20,23,-2,-82.96,-1.56,0.46,14994.244495805715,0.003947
925,1900-01-01 19:36:39.900,21.788303,39.063477,48.16,828,-104,15958,14,6,1,-82.98,-1.98,0.29,15997.609071358132,0.004097
926,1900-01-01 19:36:40.200,21.788326,39.063507,48.62,914,-1510,13572,-9,40,52,-83.54,-1.93,-0.63,16010.722781935861,0.004017
927,1900-01-01 19:36:40.500,21.788349,39.063541,49.26,-712,-980,17508,2,29,44,-84.39,-1.75,-1.42,15733.65437525561,0.004343
928,1900-01-01 19:36:40.900,21.788382,39.063583,50.23,1360,-922,15680,26,5,43,-85.22,-2.43,-2.01,15736.393614802599,0.005681
929,1900-01-01 19:36:41.200,21.788404,39.063614,50.79,960,1850,12092,16,-11,-9,-85.69,-2.0,-1.16,15791.646525932627,0.004029
930,1900-01-01 19:36:41.500,21.788429,39.063644,51.07,6926,2826,21462,-39,127,-27,-85.35,-1.97,0.45,15791.646525932627,0.004162
931,1900-01-01 19:36:41.700,21.788446,39.063667,51.23,-928,1610,15238,-25,-41,-35,-84.92,-2.01,0.84,16259.208098797431,0.003035
932,1900-01-01 19:36:42.000,21.788471,39.063698,51.23,748,970,17570,-7,0,-32,-84.29,-1.9,1.11,17023.85538002482,0.004239
933,1900-01-01 19:36:42.300,21.788496,39.063728,51.7,550,1014,16162,4,-11,-30,-83.67,-1.67,1.52,16195.411078450587,0.004162
934,1900-01-01 19:36:42.600,21.788523,39.063759,51.69,-412,1316,16964,-1,-6,-27,-83.14,-1.53,2.07,16879.463854044654,0.004388
935,1900-01-01 19:36:42.900,21.788548,39.063793,52.96,230,874,15646,-5,4,-30,-82.57,-1.53,2.41,16187.248685307828,0.004478
936,1900-01-01 19:36:43.200,21.788572,39.063828,52.97,-454,684,16850,-4,-26,-8,-82.28,-1.39,2.17,16496.352809030242,0.004492
937,1900-01-01 19:36:43.500,21.788597,39.063862,53.33,668,660,15946,-11,14,-4,-82.19,-1.44,1.8,16478.828720512876,0.004478
938,1900-01-01 19:36:43.800,21.788622,39.063892,53.15,74,-58,16482,-9,-4,-2,-82.12,-1.39,1.33,16486.76293272879,0.004162
939,1900-01-01 19:36:44.000,21.788639,39.063915,53.26,664,-208,16464,7,-6,6,-82.16,-1.35,1.05,16472.37517785459,0.003035
940,1900-01-01 19:36:44.300,21.788664,39.06395,53.88,392,-460,18114,-3,41,5,-82.24,-1.17,0.81,16468.823394523362,0.004559
941,1900-01-01 19:36:44.600,21.788687,39.063984,54.08,522,170,15312,-9,-30,-2,-82.3,-1.4,0.58,16396.496820967583,0.004343
942,1900-01-01 19:36:44.800,21.788704,39.064007,54.13,374,-72,16352,-3,24,2,-82.31,-1.16,0.37,16356.856421696682,0.003035
943,1900-01-01 19:36:45.100,21.788729,39.064045,54.41,412,-758,16390,-3,3,2,-82.35,-1.3,0.19,16356.570056096725,0.004809
944,1900-01-01 19:36:45.300,21.788746,39.064068,54.4,-406,98,15888,8,-21,5,-82.41,-1.24,0.08,16353.541267872228,0.003035
945,1900-01-01 19:36:45.600,21.788769,39.064102,54.25,-208,128,16384,19,6,5,-82.48,-1.04,0.11,15889.58627529364,0.004343
946,1900-01-01 19:36:45.800,21.788786,39.064125,54.4,-202,132,15188,5,-16,2,-82.53,-1.0,0.2,15889.58627529364,0.003035
947,1900-01-01 19:36:46.100,21.788811,39.064159,54.59,148,96,15870,-10,4,1,-82.57,-0.99,0.31,15870.999212399955,0.004478
948,1900-01-01 19:36:46.300,21.788828,39.064182,54.6,508,-592,15914,15,-16,-3,-82.56,-0.76,0.17,15870.980436003316,0.003035
949,1900-01-01 19:36:46.500,21.788845,39.064205,54.66,-150,-198,15296,12,32,4,-82.6,-0.74,0.22,15914.977725400686,0.003035
950,1900-01-01 19:36:46.800,21.78887,39.06424,54.76,802,494,16622,-3,-9,2,-82.63,-0.92,0.35,16249.10606771954,0.004559
951,1900-01-01 19:36:47.000,21.788887,39.064262,55.14,-404,450,16248,2,11,1,-82.64,-0.72,0.35,16252.7322010793,0.002955
952,1900-01-01 19:36:47.200,21.788904,39.064285,55.4,-130,138,16718,9,-5,-2,-82.65,-0.8,0.33,16626.120533666293,0.003035
953,1900-01-01 19:36:47.300,21.788914,39.064301,55.33,10,370,16116,20,4,1,-82.66,-0.8,0.3,16248.589107981037,0.001991
954,1900-01-01 19:36:47.500,21.788931,39.064323,55.24,730,-184,18506,2,-12,-2,-82.66,-0.84,0.43,16116.87873007674,0.002955
955,1900-01-01 19:36:47.700,21.788946,39.064346,55.4,844,-168,14856,-29,1,-3,-82.66,-0.85,0.42,16117.053452787206,0.002902
956,1900-01-01 19:36:47.900,21.788963,39.064369,55.34,-974,-824,15146,-25,-3,1,-82.64,-0.61,0.21,16890.04132617798,0.003035
957,1900-01-01 19:36:48.100,21.78898,39.064392,55.46,-820,-328,16884,-17,-2,-1,-82.65,-0.63,0.0,16330.248497803088,0.003035
958,1900-01-01 19:36:48.200,21.78899,39.064404,55.36,402,-206,18362,9,3,2,-82.65,-0.48,-0.2,16338.314356138457,0.001665
959,1900-01-01 19:36:48.400,21.789007,39.06443,55.44,496,182,16324,15,20,1,-82.66,-0.55,-0.15,16888.127664131393,0.003283
960,1900-01-01 19:36:48.600,21.789024,39.064453,55.49,-652,302,15766,-2,5,0,-82.64,-0.2,0.01,17187.74575097037,0.003035
961,1900-01-01 19:36:48.800,21.789042,39.064476,55.3,-326,336,17182,25,-16,3,-82.66,-0.11,0.12,17197.01811361493,0.003106
962,1900-01-01 19:36:48.900,21.789049,39.064487,55.29,-3012,684,18246,14,-16,-3,-82.68,0.51,0.34,17447.23943780219,0.001377
963,1900-01-01 19:36:49.100,21.789066,39.06451,55.27,-6630,-392,18002,16,3,-6,-82.63,2.75,0.46,18184.200724805036,0.003035
964,1900-01-01 19:36:49.300,21.789083,39.064533,55.23,-5944,662,16072,2,-74,-6,-82.61,5.96,0.7,18077.980528809076,0.003035
965,1900-01-01 19:36:49.500,21.789101,39.064556,55.28,-7026,106,17070,-23,-3,-6,-82.57,8.84,0.66,18076.675911239876,0.003106
966,1900-01-01 19:36:49.700,21.789118,39.064579,54.88,-5922,312,15812,-20,16,-1,-82.58,10.18,0.52,18069.453782558012,0.003035
967,1900-01-01 19:36:49.800,21.789127,39.06459,54.67,-5494,224,17286,-10,4,3,-82.62,11.56,0.38,17933.742275386918,0.001514
968,1900-01-01 19:36:50.000,21.789143,39.064613,54.49,-598,-160,17116,-4,44,5,-82.67,11.55,0.15,16115.650157533204,0.002967
969,1900-01-01 19:36:50.200,21.78916,39.064636,53.63,-86,392,16098,-11,20,3,-82.68,9.92,0.1,16110.39490515363,0.003035
970,1900-01-01 19:36:50.300,21.789167,39.064648,52.71,-720,-294,16022,1,5,2,-82.68,9.08,0.06,16024.17498656327,0.001463
971,1900-01-01 19:36:50.500,21.789183,39.064671,51.6,128,204,15454,21,-2,3,-82.69,7.99,0.12,16024.674723687842,0.002967
972,1900-01-01 19:36:50.700,21.789198,39.06469,49.71,-210,-408,15926,6,-34,1,-82.7,7.43,0.25,16024.277955652167,0.002575
973,1900-01-01 19:36:50.800,21.789206,39.064701,48.83,-384,212,16942,3,45,3,-82.7,6.67,0.32,16039.411709910062,0.001443
974,1900-01-01 19:36:51.000,21.789219,39.06472,46.79,294,170,16278,-14,-4,0,-82.7,5.14,0.3,16241.551034307038,0.002437
975,1900-01-01 19:36:51.200,21.789232,39.064739,44.5,452,16,16038,-3,-22,0,-82.69,4.55,0.2,16285.161589618938,0.002437
976,1900-01-01 19:36:51.300,21.789238,39.064747,43.2,832,442,16238,-17,-13,1,-82.66,3.98,0.18,16246.984335562092,0.001062
977,1900-01-01 19:36:51.500,21.789249,39.064762,42.25,942,-202,18468,-18,2,7,-82.72,3.27,-0.03,16131.048942954701,0.001974
978,1900-01-01 19:36:51.600,21.789255,39.06477,41.69,540,-286,16122,-19,14,12,-82.78,2.9,-0.19,16260.107994721315,0.001062
979,1900-01-01 19:36:51.800,21.789268,39.064789,41.42,290,162,15516,4,-3,11,-82.9,2.21,-0.34,16132.30572484913,0.002437
980,1900-01-01 19:36:52.000,21.789282,39.064804,41.29,1266,444,16452,4,-16,12,-82.99,1.91,-0.34,16124.768773535949,0.002196
981,1900-01-01 19:36:52.100,21.789288,39.064812,41.14,104,-524,16010,-9,-10,11,-83.1,1.74,-0.42,16292.635268734153,0.001062
982,1900-01-01 19:36:52.300,21.789301,39.064831,40.96,-156,-72,16492,-13,22,13,-83.21,1.3,-0.43,16298.329362238328,0.002437
983,1900-01-01 19:36:52.400,21.789307,39.064838,41.01,1276,42,16290,2,18,11,-83.34,0.73,-0.49,16298.329362238328,0.000984
984,1900-01-01 19:36:52.600,21.789318,39.064857,41.17,516,-178,15844,-32,-9,6,-83.43,0.35,-0.52,16298.329362238328,0.002312
985,1900-01-01 19:36:52.800,21.789331,39.064873,41.4,770,344,16458,-38,-19,5,-83.46,0.19,-0.8,16309.159512372182,0.002195
986,1900-01-01 19:36:52.900,21.789339,39.06488,41.59,-292,-190,15774,-27,-15,10,-83.53,0.09,-1.08,16467.18312280519,0.001146
987,1900-01-01 19:36:53.100,21.789351,39.064899,42.04,924,-2314,17414,-14,-4,26,-83.64,-0.07,-1.49,16625.544081322572,0.002373
988,1900-01-01 19:36:53.200,21.789358,39.064907,42.34,434,-4044,16732,-18,9,105,-84.32,-0.32,-2.75,16048.953486131113,0.001135
989,1900-01-01 19:36:53.400,21.789371,39.064926,42.8,200,-4406,15550,1,14,122,-85.33,-0.57,-3.72,16310.47001162137,0.002437
990,1900-01-01 19:36:53.500,21.789377,39.064934,43.0,558,-2926,15418,38,-30,113,-86.49,-0.8,-4.22,15921.198698590506,0.001062
