Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
193,1900-01-01 21:52:35.700,21.79715,39.075073,0.0,1236,-224,16898,-10,-8,173,-47.9,-2.21,-0.6,16501.87540857099,0.0
194,1900-01-01 21:52:35.800,21.79715,39.075073,0.0,652,-604,16196,-3,-15,175,-48.96,-2.24,-0.67,16230.699800070235,0.0
195,1900-01-01 21:52:35.900,21.79715,39.075073,0.0,698,-650,15378,-18,-17,183,-50.04,-2.22,-0.73,16231.226817465154,0.0
196,1900-01-01 21:52:36.000,21.79715,39.075073,0.0,872,-618,15150,-13,-9,194,-51.18,-2.25,-0.86,15407.549707854263,0.0
197,1900-01-01 21:52:36.100,21.79715,39.075073,0.0,904,-830,17720,-7,-12,200,-52.38,-2.22,-0.99,15412.403706106326,0.0
198,1900-01-01 21:52:36.200,21.79715,39.075073,0.0,652,-908,15298,5,-23,205,-53.62,-2.2,-1.11,16073.394289943864,0.0
199,1900-01-01 21:52:36.300,21.79715,39.075073,0.0,798,-500,17618,0,-10,213,-54.89,-2.17,-1.12,16190.52821868391,0.0
200,1900-01-01 21:52:36.400,21.79715,39.075073,0.0,366,-660,16040,2,-9,220,-56.21,-2.11,-1.17,16190.251387795064,0.0
201,1900-01-01 21:52:36.500,21.79715,39.075073,0.0,472,-750,16160,-8,-14,226,-57.57,-2.1,-1.23,16709.65636989582,0.0
202,1900-01-01 21:52:36.600,21.79715,39.075073,0.0,1280,-744,16674,5,-13,228,-58.96,-2.06,-1.35,16697.263129028062,0.0
203,1900-01-01 21:52:36.700,21.79715,39.075073,0.0,884,-802,16760,8,-23,223,-60.49,-2.02,-1.4,16698.876848459,0.0
204,1900-01-01 21:52:36.800,21.79715,39.075073,0.0,192,-502,17112,4,-10,224,-61.85,-1.94,-1.35,16698.876848459,0.0
205,1900-01-01 21:52:36.900,21.79715,39.075073,0.0,526,-428,15842,-1,-7,227,-63.23,-1.95,-1.27,16776.2510710826,0.0
206,1900-01-01 21:52:37.000,21.79715,39.075073,0.0,402,-756,16438,-9,-14,217,-64.45,-1.97,-1.26,17127.917094614862,0.0
207,1900-01-01 21:52:37.100,21.79715,39.075073,0.0,750,-518,17316,-12,-26,204,-65.86,-1.98,-1.22,16461.23421861192,0.0
208,1900-01-01 21:52:37.200,21.79715,39.075073,0.0,638,-678,17332,-11,-13,203,-67.11,-1.95,-1.27,16636.355971185516,0.0
209,1900-01-01 21:52:37.300,21.79715,39.075073,0.0,552,-996,16372,-5,-6,197,-68.34,-1.94,-1.34,16632.99395779365,0.0
210,1900-01-01 21:52:37.400,21.79715,39.075073,0.0,508,-850,16610,-1,-6,191,-69.4,-1.94,-1.41,16393.9053309454,0.0
211,1900-01-01 21:52:37.500,21.79715,39.075073,0.0,220,-428,16026,2,-9,188,-70.56,-1.93,-1.4,16389.79401945003,0.0
212,1900-01-01 21:52:37.600,21.79715,39.075073,0.0,416,-432,16084,8,-2,186,-71.69,-1.92,-1.37,16561.4308560583,0.0
213,1900-01-01 21:52:37.700,21.79715,39.075073,0.0,782,-570,16548,2,5,180,-72.93,-1.91,-1.33,16509.153339889966,0.0
214,1900-01-01 21:52:37.800,21.79715,39.075073,0.0,616,-330,17684,-6,0,169,-73.99,-1.91,-1.28,16565.849208537424,0.0
215,1900-01-01 21:52:37.900,21.797148,39.075069,6.89,922,-678,16492,3,-3,163,-75.11,-1.9,-1.33,16746.593922347314,0.000469
216,1900-01-01 21:52:38.000,21.797146,39.075069,8.41,498,-460,16722,6,1,158,-76.18,-1.9,-1.27,16973.524206834594,0.000222
217,1900-01-01 21:52:38.100,21.797146,39.075066,8.22,904,178,17296,1,-9,145,-77.11,-1.89,-1.17,16973.524206834594,0.00031
218,1900-01-01 21:52:38.200,21.797144,39.075066,8.23,622,-374,16958,5,-8,137,-77.97,-1.89,-1.11,16970.379253275398,0.000222
219,1900-01-01 21:52:38.300,21.797142,39.075062,8.32,564,-182,17294,14,-12,128,-78.87,-1.83,-1.04,16976.629936474437,0.000469
220,1900-01-01 21:52:38.400,21.79714,39.075062,8.39,774,-24,16268,-3,-5,123,-79.65,-1.77,-0.97,16970.379253275398,0.000222
221,1900-01-01 21:52:38.500,21.79714,39.075058,8.43,944,-444,15124,-9,-20,115,-80.45,-1.74,-0.91,16280.751579702946,0.000413
222,1900-01-01 21:52:38.600,21.797138,39.075058,8.49,618,-160,17194,-4,-5,107,-81.14,-1.66,-0.91,16285.787791814064,0.000222
223,1900-01-01 21:52:38.700,21.797136,39.075054,8.59,434,-556,15612,0,-8,107,-82.12,-1.58,-0.98,16297.83077590389,0.000469
224,1900-01-01 21:52:38.800,21.797134,39.075054,8.65,340,-684,16916,15,-6,100,-82.75,-1.56,-1.02,16372.221596350326,0.000222
225,1900-01-01 21:52:38.900,21.797134,39.07505,8.67,422,-60,16286,12,-1,98,-83.35,-1.56,-0.95,16300.951383278216,0.000413
226,1900-01-01 21:52:39.000,21.797132,39.07505,8.75,66,20,16366,-1,-11,97,-83.95,-1.52,-0.84,16302.291740733877,0.000222
227,1900-01-01 21:52:39.100,21.797131,39.075047,8.98,692,-598,14272,-15,-9,90,-84.52,-1.54,-0.81,16297.68020302276,0.000329
228,1900-01-01 21:52:39.200,21.797129,39.075047,9.32,908,-594,14572,-18,-12,88,-85.05,-1.58,-0.87,16377.623148674535,0.000222
229,1900-01-01 21:52:39.300,21.797127,39.075043,9.66,212,-450,16760,3,-5,93,-85.66,-1.54,-0.95,16772.349268960505,0.000469
230,1900-01-01 21:52:39.400,21.797125,39.075043,9.85,422,-126,17484,3,5,88,-86.16,-1.58,-0.93,16771.35009473,0.000222
231,1900-01-01 21:52:39.500,21.797123,39.075039,10.18,460,-248,17392,3,-1,84,-86.68,-1.6,-0.94,16771.35009473,0.000469
232,1900-01-01 21:52:39.600,21.797121,39.075039,10.91,218,-674,15446,-9,-11,87,-87.2,-1.61,-0.99,16687.895852982783,0.000222
233,1900-01-01 21:52:39.700,21.797117,39.075035,11.16,524,-632,15596,4,0,85,-87.78,-1.67,-1.02,15785.209026173838,0.000607
234,1900-01-01 21:52:39.800,21.797115,39.075035,11.26,364,-390,16678,-2,-13,83,-88.35,-1.63,-0.98,15787.203678929338,0.000222
235,1900-01-01 21:52:40.000,21.797112,39.075031,11.37,528,-518,15770,5,-4,82,-88.85,-1.61,-0.99,15783.522293835429,0.000531
236,1900-01-01 21:52:40.100,21.797108,39.075027,11.58,898,-194,17866,11,0,82,-89.4,-1.67,-0.91,15780.029150796901,0.000607
237,1900-01-01 21:52:40.200,21.797106,39.075024,11.87,118,-102,15592,-11,13,81,-89.96,-1.63,-0.85,15779.795942913837,0.000381
238,1900-01-01 21:52:40.300,21.797104,39.075024,12.02,578,-174,14200,-13,-7,70,-90.42,-1.65,-0.83,15598.043210608183,0.000222
239,1900-01-01 21:52:40.400,21.7971,39.07502,12.12,138,334,16962,3,-1,57,-90.86,-1.67,-0.77,15596.531152791636,0.000607
240,1900-01-01 21:52:40.500,21.797098,39.07502,12.11,422,38,15446,-1,-6,41,-91.16,-1.67,-0.63,16969.41000742218,0.000222
241,1900-01-01 21:52:40.600,21.797094,39.075016,12.14,374,1186,17086,5,-2,20,-91.35,-1.7,-0.36,16981.262261681255,0.000607
242,1900-01-01 21:52:40.700,21.797092,39.075016,12.21,210,720,18192,24,12,-3,-91.4,-1.7,-0.06,16166.234564672133,0.000222
243,1900-01-01 21:52:40.800,21.797091,39.075012,12.24,368,946,16146,-5,-11,-18,-91.31,-1.72,0.29,17105.12262452392,0.000428
244,1900-01-01 21:52:40.900,21.797087,39.075012,12.25,-322,-138,15220,4,1,-20,-91.18,-1.7,0.33,16715.56879080099,0.000445
245,1900-01-01 21:52:41.000,21.797085,39.075008,12.26,776,182,17430,-9,-3,-14,-91.09,-1.68,0.32,16169.103005423647,0.000469
246,1900-01-01 21:52:41.100,21.797083,39.075008,12.32,1090,740,16696,-13,0,-16,-91.0,-1.7,0.39,16718.61357888267,0.000222
247,1900-01-01 21:52:41.200,21.797079,39.075005,12.68,1050,380,16098,-22,11,-17,-90.91,-1.82,0.38,16718.61357888267,0.000542
248,1900-01-01 21:52:41.300,21.797077,39.075001,12.9,850,-396,16736,-20,-10,-16,-90.81,-1.93,0.3,16176.773596734301,0.000469
249,1900-01-01 21:52:41.400,21.797073,39.075001,12.96,458,-92,16152,-1,-5,-19,-90.7,-1.84,0.17,16114.28645643362,0.000445
250,1900-01-01 21:52:41.500,21.797071,39.074997,13.14,668,280,15990,-5,-11,-14,-90.59,-1.81,0.17,16064.79355609651,0.000469
251,1900-01-01 21:52:41.600,21.79707,39.074993,13.36,448,1264,16058,-30,-33,-23,-90.49,-1.79,0.3,15996.31520069544,0.000428
252,1900-01-01 21:52:41.700,21.797066,39.074993,13.77,126,-234,15500,-20,-27,-21,-90.33,-1.55,0.19,15998.725074205131,0.000445
253,1900-01-01 21:52:41.900,21.79706,39.074989,14.45,-52,-36,15270,0,-4,-22,-90.13,-1.4,0.05,16064.489160879035,0.000785
254,1900-01-01 21:52:42.000,21.797056,39.074986,14.71,1058,340,17654,15,37,-39,-89.87,-1.66,0.25,16718.508306664204,0.000542
255,1900-01-01 21:52:42.100,21.797054,39.074982,14.76,586,88,16710,-18,7,-41,-89.56,-1.78,0.45,16720.5035809332,0.000469
256,1900-01-01 21:52:42.300,21.797047,39.074978,15.24,526,472,17058,-42,79,-33,-89.33,-1.92,0.47,16725.99533660105,0.000881
257,1900-01-01 21:52:42.400,21.797045,39.074974,15.53,1028,-164,15728,-22,28,-40,-89.11,-2.28,0.28,16720.286480799306,0.000469
258,1900-01-01 21:52:42.500,21.797041,39.07497,15.77,726,-268,16348,5,-10,-46,-88.8,-2.43,0.13,16356.843338492914,0.000607
259,1900-01-01 21:52:42.600,21.797037,39.07497,15.79,284,22,18156,21,-12,-39,-88.54,-2.24,0.17,15903.526778673968,0.000445
260,1900-01-01 21:52:42.700,21.797035,39.074966,15.87,404,-112,14238,-15,-10,-41,-88.32,-2.02,0.33,16350.481460801086,0.000469
261,1900-01-01 21:52:42.800,21.797031,39.074963,15.97,-166,534,15898,-10,-10,-45,-88.06,-1.82,0.38,16895.577409487963,0.000542
262,1900-01-01 21:52:42.900,21.797028,39.074959,15.94,-154,172,16894,-5,-15,-38,-87.81,-1.59,0.33,15899.796979835937,0.000531
263,1900-01-01 21:52:43.000,21.797026,39.074959,16.05,-462,220,16968,-4,1,-44,-87.53,-1.31,0.3,16238.064663007104,0.000222
264,1900-01-01 21:52:43.100,21.797022,39.074955,16.1,-712,-220,14468,15,-5,-43,-87.27,-1.12,0.27,16247.099556536237,0.000607
265,1900-01-01 21:52:43.200,21.797018,39.074951,16.22,-884,442,16230,-6,-15,-41,-87.0,-0.86,0.34,16247.099556536237,0.000607
266,1900-01-01 21:52:43.300,21.797016,39.074947,16.25,-1542,378,15992,3,-5,-41,-86.68,-0.51,0.38,16017.870520140934,0.000469
267,1900-01-01 21:52:43.400,21.797012,39.074947,16.34,-338,216,16884,-3,3,-43,-86.41,-0.15,0.36,16037.464388113229,0.000445
268,1900-01-01 21:52:43.500,21.797009,39.074944,16.26,-1146,-512,15912,23,-3,-43,-86.16,0.15,0.37,16061.655829957259,0.000455
269,1900-01-01 21:52:43.600,21.797005,39.07494,16.24,-1470,582,14814,-28,-13,-37,-85.92,0.42,0.45,16942.990527058675,0.000607
270,1900-01-01 21:52:43.700,21.797003,39.074936,16.2,-1502,268,17746,-2,1,-39,-85.64,0.81,0.41,15973.28219246126,0.000469
271,1900-01-01 21:52:43.800,21.796999,39.074932,16.13,-1396,-340,17612,3,16,-40,-85.39,1.12,0.33,16280.77184902485,0.000607
272,1900-01-01 21:52:43.900,21.796997,39.074932,16.09,-1040,72,15654,2,3,-41,-85.16,1.3,0.36,16283.692333128873,0.000222
273,1900-01-01 21:52:44.000,21.796993,39.074928,16.1,-1668,94,16214,2,-9,-34,-84.94,1.52,0.36,16299.730181815894,0.000607
274,1900-01-01 21:52:44.200,21.796988,39.074921,15.91,-2096,512,14964,5,11,-39,-84.72,1.76,0.34,16349.07324590602,0.000912
275,1900-01-01 21:52:44.300,21.796984,39.074921,15.67,-2792,8,16574,-14,-10,-37,-84.46,2.19,0.33,16725.49120354915,0.000445
276,1900-01-01 21:52:44.400,21.796982,39.074917,15.57,-2610,-68,16708,-1,11,-33,-84.25,2.69,0.26,16778.384904394105,0.000469
277,1900-01-01 21:52:44.500,21.796978,39.074913,15.54,-2246,-244,16794,13,3,-32,-84.06,3.11,0.19,16911.651604736897,0.000607
278,1900-01-01 21:52:44.600,21.796976,39.074909,15.48,-3672,-688,15242,-23,10,-29,-83.86,3.57,0.15,16859.3112552085,0.000469
279,1900-01-01 21:52:44.700,21.796972,39.074905,15.12,-880,-186,16734,-6,13,-30,-83.67,3.63,0.12,16758.898889843567,0.000607
280,1900-01-01 21:52:44.800,21.79697,39.074905,14.65,-272,-30,15786,-13,-6,-30,-83.46,3.39,0.08,16739.1233940132,0.000222
281,1900-01-01 21:52:44.900,21.796967,39.074902,14.48,-16,-400,18060,21,7,-32,-83.24,3.19,0.04,16862.086584998902,0.000455
282,1900-01-01 21:52:45.000,21.796965,39.074898,14.08,-370,490,16858,6,1,-31,-83.03,3.01,0.1,17551.916704451396,0.000469
283,1900-01-01 21:52:45.100,21.796963,39.074898,13.71,-1688,24,19236,47,36,-27,-82.79,2.96,0.18,17563.623430260624,0.000222
284,1900-01-01 21:52:45.200,21.796959,39.074894,13.32,-1162,340,17548,8,89,-22,-82.61,2.63,0.36,16874.26229498641,0.000607
285,1900-01-01 21:52:45.300,21.796957,39.07489,12.97,-658,540,16130,-3,95,-26,-82.49,2.18,0.49,16144.533564027175,0.000469
286,1900-01-01 21:52:45.400,21.796955,39.07489,12.8,74,-258,14390,-13,77,-27,-82.32,1.53,0.41,15589.333532899987,0.000222
287,1900-01-01 21:52:45.500,21.796953,39.074886,12.71,94,190,15588,-10,56,-28,-82.16,1.02,0.35,15588.288039422418,0.000469
288,1900-01-01 21:52:45.600,21.796951,39.074886,12.46,446,-12,15074,-31,9,-29,-81.99,0.66,0.24,15590.968667789695,0.000222
289,1900-01-01 21:52:45.700,21.796947,39.074883,12.36,542,-304,15648,8,-9,-35,-81.81,0.49,0.09,15594.527373408917,0.000542
290,1900-01-01 21:52:45.800,21.796946,39.074879,12.16,304,68,16818,-7,-12,-28,-81.6,0.44,0.03,15654.35926507374,0.000428
291,1900-01-01 21:52:45.900,21.796944,39.074879,11.81,950,384,15358,-16,-81,-39,-81.37,0.47,0.04,15651.44389505326,0.000222
292,1900-01-01 21:52:46.000,21.796942,39.074875,11.75,232,-136,15808,-14,-150,-38,-81.16,0.87,-0.04,15360.252732295781,0.000469
293,1900-01-01 21:52:46.100,21.79694,39.074871,11.49,-272,-124,15222,-14,-159,-30,-80.94,1.79,-0.15,15222.633280743512,0.000469
294,1900-01-01 21:52:46.200,21.796938,39.074871,11.52,-364,-410,14864,-20,-139,-32,-80.78,2.54,-0.22,15225.149326032897,0.000222
295,1900-01-01 21:52:46.300,21.796936,39.074867,11.53,28,-148,14400,3,-128,-35,-80.57,3.16,-0.26,15227.070762296995,0.000469
296,1900-01-01 21:52:46.400,21.796934,39.074863,11.59,-1948,-454,17328,-1,-95,-17,-80.42,3.88,-0.3,16486.78270615586,0.000469
297,1900-01-01 21:52:46.500,21.796932,39.074863,11.59,-1774,64,17788,3,11,-16,-80.34,4.29,-0.29,16504.98651923109,0.000222
298,1900-01-01 21:52:46.600,21.79693,39.07486,11.58,-632,-22,16474,-28,63,-23,-80.19,4.05,-0.28,16506.186113091055,0.000381
299,1900-01-01 21:52:46.700,21.796928,39.07486,11.49,-1000,-248,14874,-5,71,-10,-80.1,3.63,-0.36,15492.8826239664,0.000222
300,1900-01-01 21:52:46.800,21.796926,39.074856,11.36,-276,-966,14890,-12,79,-11,-80.03,3.0,-0.44,14894.622519553826,0.000469
301,1900-01-01 21:52:46.900,21.796925,39.074852,11.09,126,-674,15478,37,70,-19,-79.93,2.35,-0.49,14892.598161502914,0.000428
302,1900-01-01 21:52:47.000,21.796923,39.074852,11.08,910,-224,14682,26,65,-14,-79.81,1.62,-0.29,15164.985064285425,0.000222
303,1900-01-01 21:52:47.100,21.796921,39.074848,11.08,980,20,15404,28,92,-11,-79.73,0.76,0.0,15435.155198442288,0.000469
304,1900-01-01 21:52:47.200,21.796919,39.074848,11.06,1124,70,15136,26,75,-20,-79.65,-0.07,0.23,15435.300968882984,0.000222
305,1900-01-01 21:52:47.300,21.796917,39.074844,11.07,1132,616,15560,-2,-27,-15,-79.53,-0.72,0.48,15435.300968882984,0.000469
306,1900-01-01 21:52:47.500,21.796913,39.074841,11.32,218,324,17204,-7,-52,-9,-79.46,-0.65,0.5,15562.133658338757,0.000542
307,1900-01-01 21:52:47.600,21.796911,39.074837,11.4,248,46,14986,-26,-43,-25,-79.35,-0.41,0.41,15935.66904776828,0.000469
308,1900-01-01 21:52:47.700,21.796909,39.074833,11.64,50,-224,15934,-1,-24,-24,-79.19,-0.29,0.27,16198.468816527073,0.000469
309,1900-01-01 21:52:47.800,21.796907,39.074833,11.7,226,-170,16196,-21,-32,-15,-79.06,-0.19,0.21,16198.468816527073,0.000222
310,1900-01-01 21:52:47.900,21.796906,39.074829,11.76,254,-186,18254,6,-11,-15,-78.98,-0.09,0.11,16197.25223610474,0.000428
311,1900-01-01 21:52:48.000,21.796904,39.074825,11.82,-66,-130,17258,-16,-37,-11,-78.89,-0.01,0.02,16198.386215916695,0.000469
312,1900-01-01 21:52:48.100,21.796902,39.074825,11.89,108,144,15364,-12,-10,-4,-78.85,0.01,-0.05,17260.404398507006,0.000222
313,1900-01-01 21:52:48.200,21.7969,39.074821,11.97,220,-548,14876,7,14,-2,-78.83,-0.1,-0.1,15920.05100494342,0.000469
314,1900-01-01 21:52:48.300,21.796898,39.074818,12.01,584,-524,18810,27,32,-5,-78.8,-0.36,-0.11,15375.769509198555,0.000381
315,1900-01-01 21:52:48.400,21.796894,39.074818,12.11,1254,380,15918,23,48,6,-78.81,-0.86,-0.01,15949.752474568375,0.000445
316,1900-01-01 21:52:48.500,21.796892,39.074814,12.17,946,458,15224,-14,26,9,-78.86,-1.43,0.21,15971.83896738256,0.000469
317,1900-01-01 21:52:48.600,21.79689,39.07481,12.31,1704,-342,16584,31,22,-4,-78.87,-1.84,0.21,15971.83896738256,0.000469
318,1900-01-01 21:52:48.700,21.796888,39.074806,12.39,2102,804,15320,-29,0,7,-78.87,-2.23,0.23,15364.156338699499,0.000469
319,1900-01-01 21:52:48.800,21.796886,39.074806,12.48,1164,-52,16604,-23,-30,8,-78.93,-2.36,0.15,16624.88063115041,0.000222
320,1900-01-01 21:52:48.900,21.796885,39.074802,12.67,428,-2,15284,-11,-34,8,-78.97,-2.27,-0.08,16642.40727779488,0.000428
321,1900-01-01 21:52:49.000,21.796883,39.074799,12.86,640,-110,16922,24,-1,3,-78.96,-2.15,-0.19,16637.54657393932,0.000381
322,1900-01-01 21:52:49.100,21.796881,39.074795,12.93,1130,1148,17624,9,17,6,-79.01,-2.16,-0.01,16350.530511270881,0.000469
323,1900-01-01 21:52:49.200,21.796879,39.074791,13.0,1056,114,15190,24,-28,5,-79.06,-2.32,0.02,16350.900403341708,0.000469
324,1900-01-01 21:52:49.300,21.796877,39.074791,13.29,354,-310,16338,-25,3,5,-79.09,-2.3,0.02,16360.714165341316,0.000222
325,1900-01-01 21:52:49.400,21.796875,39.074787,13.45,-1656,-2012,13412,-20,-4,5,-79.14,-2.44,-0.1,16360.714165341316,0.000469
326,1900-01-01 21:52:49.500,21.796873,39.074783,13.72,830,-232,18400,3,2,7,-79.16,-2.52,-0.27,16391.465340231178,0.000469
327,1900-01-01 21:52:49.600,21.796869,39.07478,13.99,1484,480,17774,18,-2,5,-79.18,-2.52,-0.23,17663.037337898597,0.000542
328,1900-01-01 21:52:49.700,21.796867,39.074776,14.26,88,96,16386,-19,15,8,-79.23,-2.49,-0.18,17676.305156904255,0.000469
329,1900-01-01 21:52:49.800,21.796865,39.074776,14.37,1076,-282,17642,-15,-4,6,-79.29,-2.61,-0.22,17016.52161870927,0.000222
330,1900-01-01 21:52:49.900,21.796864,39.074772,14.63,1270,-806,16970,-15,29,7,-79.34,-2.69,-0.31,17006.416436157266,0.000428
331,1900-01-01 21:52:50.000,21.79686,39.074768,14.89,1078,-600,16980,8,2,5,-79.37,-2.77,-0.47,17009.948500803876,0.000607
332,1900-01-01 21:52:50.100,21.796858,39.074764,15.55,312,598,16082,-11,9,5,-79.4,-2.88,-0.41,17009.948500803876,0.000469
333,1900-01-01 21:52:50.200,21.796856,39.07476,15.72,1110,-442,14816,-17,-1,10,-79.47,-2.96,-0.42,17014.382386675104,0.000469
334,1900-01-01 21:52:50.300,21.796852,39.074757,15.93,938,-82,17252,3,15,2,-79.5,-2.97,-0.52,16109.38136614811,0.000542
335,1900-01-01 21:52:50.400,21.79685,39.074753,16.25,1460,486,17598,6,23,6,-79.51,-3.05,-0.54,16903.217445208473,0.000469
336,1900-01-01 21:52:50.500,21.796846,39.074749,16.85,934,-40,14810,-26,-32,13,-79.58,-3.07,-0.51,16896.256034991893,0.000607
337,1900-01-01 21:52:50.600,21.796844,39.074745,17.17,1056,-226,16870,-1,-27,1,-79.62,-3.01,-0.56,15915.479885947518,0.000469
338,1900-01-01 21:52:50.700,21.796841,39.074741,17.29,764,-472,14622,-5,-9,8,-79.65,-2.96,-0.62,15915.583558261382,0.000531
339,1900-01-01 21:52:50.800,21.796837,39.074738,17.7,842,50,15888,-7,6,10,-79.7,-2.96,-0.59,16610.33027967837,0.000542
340,1900-01-01 21:52:50.900,21.796835,39.074734,18.22,984,-70,17118,7,17,8,-79.76,-2.98,-0.62,16468.70656730516,0.000469
341,1900-01-01 21:52:51.000,21.796831,39.07473,18.42,1064,-196,16580,-7,-6,7,-79.79,-3.02,-0.63,16472.31009907232,0.000607
342,1900-01-01 21:52:51.100,21.796829,39.074726,18.47,456,-310,16446,17,7,6,-79.84,-2.99,-0.62,16584.13241625862,0.000469
343,1900-01-01 21:52:51.200,21.796825,39.074722,18.65,928,180,16416,8,-8,0,-79.86,-3.0,-0.52,16460.97178176307,0.000607
344,1900-01-01 21:52:51.300,21.796822,39.074718,18.89,680,172,16558,7,7,-4,-79.87,-3.05,-0.35,16424.53445306746,0.000531
345,1900-01-01 21:52:51.400,21.79682,39.074715,19.12,526,-174,15394,-15,-16,-2,-79.84,-2.97,-0.31,15453.085258290655,0.000381
346,1900-01-01 21:52:51.500,21.796816,39.074711,19.32,468,-60,15438,-11,-1,-4,-79.82,-2.93,-0.37,15451.617132196876,0.000607
347,1900-01-01 21:52:51.600,21.796812,39.074707,19.67,1146,-292,13692,2,25,-6,-79.78,-2.91,-0.44,15407.656019005617,0.000607
348,1900-01-01 21:52:51.700,21.796808,39.074703,19.79,642,-92,19612,29,13,-10,-79.74,-2.88,-0.42,15454.045166233986,0.000607
349,1900-01-01 21:52:51.800,21.796806,39.074699,19.88,698,168,15310,-15,-6,1,-79.71,-2.79,-0.35,15342.225523045867,0.000469
350,1900-01-01 21:52:51.900,21.796803,39.074696,20.09,714,-102,18380,14,28,-3,-79.71,-2.83,-0.34,17035.8254276099,0.000455
351,1900-01-01 21:52:52.100,21.796795,39.074684,20.78,530,-638,15326,0,0,-3,-79.69,-2.84,-0.34,15357.17955876013,0.001525
352,1900-01-01 21:52:52.200,21.796791,39.07468,20.9,680,352,17022,-8,7,-4,-79.65,-2.88,-0.32,17035.88236634663,0.000607
353,1900-01-01 21:52:52.300,21.796789,39.074677,21.0,612,-60,15342,-7,2,-2,-79.65,-2.9,-0.38,15357.756346550104,0.000381
354,1900-01-01 21:52:52.400,21.796785,39.074673,21.31,682,-606,17520,19,1,-6,-79.61,-2.88,-0.44,16216.374564001659,0.000607
355,1900-01-01 21:52:52.500,21.796782,39.074669,21.37,1188,-146,14540,-11,-15,-2,-79.59,-2.83,-0.39,16213.665470830463,0.000531
356,1900-01-01 21:52:52.600,21.796778,39.074665,21.55,466,140,16202,-8,-12,-2,-79.58,-2.82,-0.35,16217.004778934981,0.000607
357,1900-01-01 21:52:52.700,21.796774,39.074657,21.71,366,480,17736,-1,6,-4,-79.56,-2.74,-0.35,16208.82648435722,0.000938
358,1900-01-01 21:52:52.800,21.79677,39.074654,21.92,844,-480,15636,-22,-16,-3,-79.53,-2.74,-0.43,16259.047081548168,0.000542
359,1900-01-01 21:52:52.900,21.796766,39.07465,22.31,400,64,16972,-19,-24,-9,-79.5,-2.68,-0.49,16259.489905898032,0.000607
360,1900-01-01 21:52:53.000,21.796762,39.074646,22.52,296,-194,16254,-5,10,-5,-79.46,-2.6,-0.6,15659.352732472693,0.000607
361,1900-01-01 21:52:53.100,21.796759,39.074638,22.62,982,-136,14278,-18,-5,-3,-79.43,-2.61,-0.61,15775.225386662467,0.000891
362,1900-01-01 21:52:53.200,21.796755,39.074635,22.54,854,-54,14754,-12,-13,-5,-79.4,-2.6,-0.67,15775.719191212806,0.000542
363,1900-01-01 21:52:53.300,21.796751,39.074631,22.63,1596,312,15752,9,2,-3,-79.38,-2.6,-0.69,15775.225386662467,0.000607
364,1900-01-01 21:52:53.400,21.796747,39.074627,22.81,-1078,-402,17018,11,-20,-4,-79.36,-2.44,-0.7,17030.697343326843,0.000607
365,1900-01-01 21:52:53.500,21.796743,39.074619,22.91,440,142,22246,-2,-16,-11,-79.33,-2.37,-0.64,17024.2793680085,0.000938
366,1900-01-01 21:52:53.600,21.79674,39.074615,22.99,642,278,17876,18,34,-3,-79.3,-2.17,-0.73,17024.2793680085,0.000531
367,1900-01-01 21:52:53.700,21.796736,39.074612,23.33,-174,-452,14986,20,69,-2,-79.27,-2.43,-0.74,17888.088327152233,0.000542
368,1900-01-01 21:52:53.800,21.796732,39.074608,23.58,1052,480,14980,-5,24,-1,-79.25,-2.62,-0.65,15023.494799812725,0.000607
369,1900-01-01 21:52:53.900,21.796728,39.0746,23.64,2092,136,18560,-16,25,-7,-79.25,-2.79,-0.62,15022.95590088715,0.000938
370,1900-01-01 21:52:54.000,21.796724,39.074596,23.73,1074,-666,13450,-17,-40,-6,-79.23,-2.8,-0.69,16072.500365531183,0.000607
371,1900-01-01 21:52:54.100,21.796721,39.074593,23.81,658,-48,17248,13,-4,-5,-79.19,-2.57,-0.75,16968.09170177955,0.000455
372,1900-01-01 21:52:54.200,21.796717,39.074585,23.92,1114,424,16036,6,-20,-3,-79.16,-2.48,-0.72,16949.968023568657,0.000938
373,1900-01-01 21:52:54.400,21.796707,39.074577,24.19,218,-92,16934,0,-18,-6,-79.14,-2.29,-0.58,16949.914336066715,0.001385
374,1900-01-01 21:52:54.500,21.796703,39.07457,24.46,734,268,17820,8,10,-8,-79.1,-2.2,-0.54,16270.721803288261,0.000849
375,1900-01-01 21:52:54.600,21.7967,39.074566,24.71,780,-22,16252,-8,2,-7,-79.05,-2.23,-0.51,16270.766423251242,0.000531
376,1900-01-01 21:52:54.700,21.796696,39.074562,24.94,1024,-44,14780,-26,-12,-7,-78.99,-2.29,-0.54,16284.242813222849,0.000607
377,1900-01-01 21:52:54.800,21.796692,39.074554,25.06,1698,-424,15398,-4,-22,-12,-78.92,-2.34,-0.65,16295.568109151642,0.000938
378,1900-01-01 21:52:54.900,21.796688,39.074551,25.09,1246,264,18396,-4,-1,-8,-78.85,-2.31,-0.65,15444.586106464621,0.000542
379,1900-01-01 21:52:55.000,21.796682,39.074543,25.14,1190,-144,18780,19,24,-12,-78.78,-2.35,-0.67,18435.011581227714,0.001062
