Counter,Time,Latitude,Longitude,Speed(km/h),Ax,Ay,Az,Gx,Gy,Gz,Yaw,Pitch,Roll,acceleration_magnitude,distance
873,1900-01-01 21:48:40.300,21.797081,39.07502,0.0,274,-144,16650,-1,-6,0,74.73,-1.16,-0.08,16522.546292869025,0.0
874,1900-01-01 21:48:40.400,21.797081,39.07502,0.0,376,94,16518,-3,-7,2,74.73,-1.16,-0.09,16654.297943774152,0.0
875,1900-01-01 21:48:40.500,21.797081,39.07502,0.0,414,16,16670,-2,3,1,74.73,-1.19,-0.09,16654.367955584505,0.0
876,1900-01-01 21:48:40.600,21.797081,39.07502,0.0,388,-64,16768,-1,3,1,74.72,-1.18,-0.09,16522.37380039563,0.0
877,1900-01-01 21:48:40.700,21.797081,39.07502,0.0,338,-132,16104,-1,2,0,74.72,-1.18,-0.08,16280.48512790697,0.0
878,1900-01-01 21:48:40.800,21.797083,39.07502,0.0,246,-56,15870,-1,-2,1,74.72,-1.18,-0.09,16279.605523476299,0.000222
879,1900-01-01 21:48:41.000,21.797083,39.07502,0.0,378,62,16276,-3,1,0,74.72,-1.19,-0.08,16278.608908626069,0.0
880,1900-01-01 21:48:41.100,21.797083,39.07502,0.0,286,194,16386,-1,0,1,74.72,-1.19,-0.08,16388.578217771057,0.0
881,1900-01-01 21:48:41.200,21.797083,39.07502,0.0,280,-158,16434,-1,-3,0,74.71,-1.18,-0.09,16388.578217771057,0.0
882,1900-01-01 21:48:41.300,21.797083,39.07502,0.0,374,52,16596,0,2,0,74.71,-1.2,-0.09,16388.571993923084,0.0
883,1900-01-01 21:48:41.400,21.797083,39.07502,0.0,252,-152,16110,-2,-1,1,74.71,-1.18,-0.08,16437.588752612104,0.0
884,1900-01-01 21:48:41.500,21.797083,39.07502,0.0,524,50,16220,-3,-3,0,74.71,-1.16,-0.09,16222.93635566632,0.0
885,1900-01-01 21:48:41.600,21.797083,39.07502,0.0,308,-202,16660,4,1,-1,74.71,-1.2,-0.08,16222.93635566632,0.0
886,1900-01-01 21:48:41.700,21.797083,39.07502,0.0,196,20,16166,-4,1,1,74.7,-1.17,-0.08,16229.49968421701,0.0
887,1900-01-01 21:48:41.800,21.797083,39.07502,0.0,440,192,16224,-2,2,0,74.7,-1.16,-0.07,16278.92392021045,0.0
888,1900-01-01 21:48:41.900,21.797083,39.07502,0.0,422,-18,16574,-2,-1,0,74.7,-1.19,-0.08,16281.47978532664,0.0
889,1900-01-01 21:48:42.000,21.797083,39.075024,0.0,212,-150,16276,-3,-1,1,74.7,-1.16,-0.09,16579.39516387736,0.000413
890,1900-01-01 21:48:42.100,21.797083,39.075024,0.0,424,-28,16868,1,2,-1,74.7,-1.16,-0.09,16725.39876953611,0.0
891,1900-01-01 21:48:42.200,21.797083,39.075024,0.0,336,-172,16722,-1,0,2,74.69,-1.17,-0.09,16849.373756908593,0.0
892,1900-01-01 21:48:42.300,21.797083,39.075024,0.0,296,-16,16900,1,3,-1,74.69,-1.16,-0.1,16849.373756908593,0.0
893,1900-01-01 21:48:42.400,21.797083,39.075024,0.0,412,60,16846,2,2,0,74.69,-1.17,-0.09,16725.40223731555,0.0
894,1900-01-01 21:48:42.500,21.797083,39.075024,0.0,248,-94,16218,-4,-2,1,74.69,-1.17,-0.07,16700.979013219556,0.0
895,1900-01-01 21:48:42.600,21.797083,39.075024,0.0,336,-30,16370,-4,1,0,74.69,-1.15,-0.08,16373.580915609145,0.0
896,1900-01-01 21:48:42.700,21.797083,39.075024,0.0,314,-66,16698,0,0,1,74.68,-1.16,-0.09,16373.247692501325,0.0
897,1900-01-01 21:48:42.800,21.797083,39.075024,0.0,380,-88,16056,-3,3,-1,74.69,-1.16,-0.08,16373.286169856068,0.0
898,1900-01-01 21:48:42.900,21.797083,39.075024,0.0,242,-194,16426,-3,1,1,74.68,-1.17,-0.08,16429.274968786664,0.0
899,1900-01-01 21:48:43.000,21.797083,39.075024,0.0,316,-124,16314,-3,1,1,74.68,-1.15,-0.09,16430.049786899614,0.0
900,1900-01-01 21:48:43.100,21.797083,39.075024,0.0,392,0,16534,1,-1,0,74.68,-1.17,-0.1,16439.811799409385,0.0
901,1900-01-01 21:48:43.200,21.797083,39.075024,0.0,354,110,16892,-1,3,0,74.68,-1.16,-0.09,16439.986009726406,0.0
902,1900-01-01 21:48:43.400,21.797083,39.075024,0.0,448,136,16436,-2,-2,-1,74.68,-1.15,-0.09,16439.986009726406,0.0
903,1900-01-01 21:48:43.500,21.797083,39.075024,0.0,362,0,16124,-2,1,1,74.68,-1.17,-0.09,16127.885540268446,0.0
904,1900-01-01 21:48:43.600,21.797083,39.075024,0.0,170,-190,16040,-2,0,1,74.67,-1.16,-0.1,16128.891344416701,0.0
905,1900-01-01 21:48:43.700,21.797083,39.075024,0.0,352,-222,16038,-2,1,1,74.67,-1.18,-0.08,16127.729784442694,0.0
906,1900-01-01 21:48:43.800,21.797083,39.075024,0.0,294,-184,16452,-2,4,-2,74.68,-1.19,-0.07,16135.65554912474,0.0
907,1900-01-01 21:48:43.900,21.797085,39.075024,0.0,290,12,16624,1,1,0,74.68,-1.18,-0.09,16455.65544121534,0.000222
908,1900-01-01 21:48:44.000,21.797085,39.075024,0.0,246,-184,16132,-2,2,1,74.68,-1.18,-0.1,16454.641412075805,0.0
909,1900-01-01 21:48:44.100,21.797085,39.075024,0.0,332,-22,16468,-1,0,0,74.68,-1.19,-0.08,16410.566961564735,0.0
910,1900-01-01 21:48:44.200,21.797085,39.075024,0.0,404,134,16320,0,-4,0,74.68,-1.2,-0.08,16406.859784858283,0.0
911,1900-01-01 21:48:44.300,21.797085,39.075024,0.0,248,64,16408,-2,2,2,74.68,-1.19,-0.08,16411.483296765105,0.0
912,1900-01-01 21:48:44.400,21.797085,39.075024,0.0,306,14,16404,-1,2,1,74.67,-1.2,-0.09,16412.296000255417,0.0
913,1900-01-01 21:48:44.500,21.797085,39.075024,0.0,372,88,16724,-1,3,0,74.67,-1.2,-0.09,16411.998781379432,0.0
914,1900-01-01 21:48:44.600,21.797085,39.075024,0.0,370,-6,16842,0,4,0,74.66,-1.19,-0.08,16407.994271086274,0.0
915,1900-01-01 21:48:44.700,21.797085,39.075024,0.0,362,-12,16404,-1,-1,-1,74.66,-1.2,-0.09,16407.994880545277,0.0
916,1900-01-01 21:48:44.800,21.797085,39.075024,0.0,306,-4,16102,-1,2,1,74.65,-1.2,-0.1,16407.780593364845,0.0
917,1900-01-01 21:48:44.900,21.797085,39.075024,0.0,262,-26,16076,-1,1,0,74.65,-1.19,-0.08,16407.669182428075,0.0
918,1900-01-01 21:48:45.000,21.797085,39.075027,0.0,352,-220,16422,-3,2,1,74.65,-1.2,-0.07,16249.704858858206,0.00031
919,1900-01-01 21:48:45.100,21.797085,39.075027,0.0,346,-148,16552,0,0,0,74.64,-1.19,-0.06,16413.795417270194,0.0
920,1900-01-01 21:48:45.200,21.797085,39.075027,0.0,446,68,16246,0,-4,0,74.64,-1.2,-0.06,16413.915681518534,0.0
921,1900-01-01 21:48:45.300,21.797085,39.075027,0.0,418,176,16410,0,-2,0,74.64,-1.2,-0.06,16261.82351398514,0.0
922,1900-01-01 21:48:45.400,21.797085,39.075027,0.0,338,144,16246,-1,-1,1,74.63,-1.2,-0.05,16261.690687010376,0.0
923,1900-01-01 21:48:45.500,21.797085,39.075027,0.0,290,-60,16258,-3,0,1,74.63,-1.2,-0.04,16413.534049679856,0.0
924,1900-01-01 21:48:45.600,21.797085,39.075027,0.0,332,76,16920,1,2,0,74.63,-1.2,-0.03,16291.46623235613,0.0
925,1900-01-01 21:48:45.700,21.797085,39.075027,0.0,324,52,16594,0,1,0,74.63,-1.2,-0.03,16291.372931708365,0.0
926,1900-01-01 21:48:45.800,21.797085,39.075027,0.0,406,48,16288,0,-2,0,74.63,-1.2,-0.03,16291.372931708365,0.0
927,1900-01-01 21:48:45.900,21.797085,39.075027,0.0,328,-6,16166,0,1,0,74.62,-1.19,-0.03,16291.303324166547,0.0
928,1900-01-01 21:48:46.000,21.797085,39.075027,0.0,272,-102,15988,-3,-1,2,74.62,-1.19,-0.02,16291.84753181787,0.0
929,1900-01-01 21:48:46.100,21.797085,39.075027,0.0,354,-144,16650,-1,0,0,74.62,-1.19,-0.01,16341.37399363958,0.0
930,1900-01-01 21:48:46.200,21.797085,39.075027,0.0,374,90,16338,0,-3,0,74.62,-1.19,-0.02,16341.385131010162,0.0
931,1900-01-01 21:48:46.300,21.797085,39.075027,0.0,332,98,16432,0,1,0,74.61,-1.19,-0.02,16435.354696507162,0.0
932,1900-01-01 21:48:46.400,21.797085,39.075027,0.0,260,-20,16178,-2,0,1,74.61,-1.19,-0.01,16435.60001946993,0.0
933,1900-01-01 21:48:46.500,21.797085,39.075027,0.0,326,6,16524,-1,1,1,74.61,-1.19,-0.01,16471.517962835118,0.0
934,1900-01-01 21:48:46.600,21.797085,39.075027,0.0,364,164,16600,0,-3,-1,74.6,-1.19,-0.01,16470.73343843558,0.0
935,1900-01-01 21:48:46.700,21.797085,39.075027,0.0,300,150,16468,0,0,0,74.6,-1.19,-0.01,16527.216583563004,0.0
936,1900-01-01 21:48:46.800,21.797085,39.075027,0.0,264,-46,16146,-3,0,1,74.6,-1.19,-0.0,16472.030111677188,0.0
937,1900-01-01 21:48:46.900,21.797085,39.075027,0.0,396,-72,16606,-2,4,0,74.59,-1.19,0.0,16472.39144750998,0.0
938,1900-01-01 21:48:47.000,21.797085,39.075027,0.0,382,16,16426,0,-2,0,74.58,-1.19,0.01,16430.459275382414,0.0
939,1900-01-01 21:48:47.100,21.797085,39.075027,0.0,380,80,16500,1,-1,0,74.58,-1.18,0.01,16430.55263830161,0.0
940,1900-01-01 21:48:47.200,21.797087,39.075027,0.0,226,-146,15876,-1,1,0,74.58,-1.19,0.0,16430.48362039292,0.000222
941,1900-01-01 21:48:47.300,21.797087,39.075027,0.0,328,-176,16312,-3,2,1,74.58,-1.19,0.01,16500.14812054728,0.0
942,1900-01-01 21:48:47.400,21.797087,39.075027,0.0,398,-54,16558,0,1,0,74.58,-1.18,0.02,16315.386725419658,0.0
943,1900-01-01 21:48:47.500,21.797087,39.075027,0.0,366,98,16496,-1,-2,-1,74.58,-1.18,0.01,16315.386725419658,0.0
944,1900-01-01 21:48:47.600,21.797087,39.075027,0.0,282,36,16256,0,-1,0,74.57,-1.18,-0.0,16499.62569272406,0.0
945,1900-01-01 21:48:47.700,21.797087,39.075027,0.0,270,-58,16178,-2,-1,1,74.57,-1.18,0.01,16385.67044707051,0.0
946,1900-01-01 21:48:47.800,21.797087,39.075027,0.0,344,44,16648,-1,1,-1,74.57,-1.18,0.01,16381.671343303162,0.0
947,1900-01-01 21:48:47.900,21.797087,39.075027,0.0,410,168,16382,-1,-3,0,74.56,-1.18,0.01,16381.671343303162,0.0
948,1900-01-01 21:48:48.000,21.797087,39.075027,0.0,364,194,16378,-1,-1,1,74.56,-1.18,0.01,16386.102526226303,0.0
949,1900-01-01 21:48:48.100,21.797087,39.075027,0.0,248,-22,16106,-2,-1,1,74.56,-1.18,0.02,16382.0592112225,0.0
950,1900-01-01 21:48:48.200,21.797087,39.075027,0.0,372,-100,16596,-2,3,1,74.56,-1.17,0.01,16361.844761517572,0.0
951,1900-01-01 21:48:48.300,21.797087,39.075027,0.0,354,-244,15604,-6,-5,0,74.55,-1.17,0.02,16109.528857170219,0.0
952,1900-01-01 21:48:48.400,21.797087,39.075027,0.0,322,50,16358,0,-3,0,74.55,-1.18,0.02,16168.52027861548,0.0
953,1900-01-01 21:48:48.500,21.797087,39.075027,0.0,260,-186,16028,-1,1,1,74.55,-1.18,0.02,16168.52027861548,0.0
954,1900-01-01 21:48:48.600,21.797087,39.075027,0.0,334,-210,16164,-2,2,1,74.55,-1.18,0.02,16361.4154644395,0.0
955,1900-01-01 21:48:48.700,21.797087,39.075027,0.0,364,-14,16528,-3,2,1,74.54,-1.18,0.02,16379.4117110475,0.0
956,1900-01-01 21:48:48.800,21.797087,39.075027,0.0,418,90,16498,1,-3,-1,74.54,-1.17,0.01,16380.046031681351,0.0
957,1900-01-01 21:48:48.900,21.797087,39.075027,0.0,290,142,16376,-1,0,0,74.54,-1.17,0.02,16502.079141732414,0.0
958,1900-01-01 21:48:49.000,21.797087,39.075027,0.0,372,-6,16342,-1,2,1,74.54,-1.18,0.02,16502.21645719144,0.0
959,1900-01-01 21:48:49.100,21.797087,39.075027,0.0,352,46,16628,1,4,1,74.54,-1.19,0.02,16380.167764708638,0.0
960,1900-01-01 21:48:49.200,21.797087,39.075027,0.0,362,210,16558,-3,0,0,74.53,-1.18,0.03,16346.073656997878,0.0
961,1900-01-01 21:48:49.300,21.797087,39.075027,0.0,366,74,16308,-1,-4,-1,74.53,-1.19,0.02,16311.86329025596,0.0
962,1900-01-01 21:48:49.400,21.797087,39.075027,0.0,322,-20,16004,-2,0,2,74.53,-1.19,0.01,16311.94127012478,0.0
963,1900-01-01 21:48:49.500,21.797087,39.075027,0.0,246,-148,15880,-1,3,1,74.51,-1.19,0.02,16312.070745310051,0.0
964,1900-01-01 21:48:49.600,21.797087,39.075027,0.0,358,-220,16366,-2,3,0,74.51,-1.19,0.03,16370.056322444343,0.0
965,1900-01-01 21:48:49.700,21.797087,39.075027,0.0,430,-68,16484,-2,-3,0,74.51,-1.19,0.02,16448.037086534063,0.0
966,1900-01-01 21:48:49.800,21.797087,39.075027,0.0,402,52,16444,0,-4,1,74.51,-1.19,0.02,16447.978720803356,0.0
967,1900-01-01 21:48:49.900,21.797087,39.075027,0.0,324,92,16506,1,-2,0,74.5,-1.18,0.02,16447.273816654237,0.0
968,1900-01-01 21:48:50.000,21.797087,39.075027,0.0,254,126,16170,-3,1,2,74.5,-1.18,0.02,16447.273816654237,0.0
969,1900-01-01 21:48:50.100,21.797087,39.075027,0.0,280,-64,16422,-2,1,0,74.5,-1.19,0.02,16509.197073146835,0.0
970,1900-01-01 21:48:50.200,21.797087,39.075027,0.0,338,24,16634,-2,4,1,74.49,-1.18,0.02,16425.495548080125,0.0
971,1900-01-01 21:48:50.300,21.797087,39.075027,0.0,384,-34,16576,-2,3,0,74.49,-1.19,0.02,16425.51320355014,0.0
972,1900-01-01 21:48:50.400,21.797087,39.075027,0.0,348,180,16400,0,-2,0,74.49,-1.18,0.03,16579.687451818867,0.0
973,1900-01-01 21:48:50.500,21.797087,39.075027,0.0,266,-84,16024,-3,1,1,74.49,-1.19,0.02,16404.11875109419,0.0
974,1900-01-01 21:48:50.600,21.797087,39.075027,0.0,402,-56,16584,-1,3,0,74.49,-1.18,0.03,16397.788753365498,0.0
975,1900-01-01 21:48:50.700,21.797089,39.075027,0.0,366,66,16394,0,-2,0,74.48,-1.18,0.02,16398.180630789502,0.000222
976,1900-01-01 21:48:50.800,21.797089,39.075027,0.0,308,-126,16262,-3,1,1,74.48,-1.18,0.03,16398.22539179164,0.0
977,1900-01-01 21:48:50.900,21.797089,39.075027,0.0,402,18,16524,-1,-1,0,74.48,-1.17,0.03,16384.30383019065,0.0
978,1900-01-01 21:48:51.000,21.797089,39.075027,0.0,368,-84,15868,-3,-4,0,74.48,-1.18,0.02,16383.827147525697,0.0
979,1900-01-01 21:48:51.100,21.797089,39.075027,0.0,318,-176,16380,-1,1,1,74.47,-1.18,0.02,16383.621699734158,0.0
980,1900-01-01 21:48:51.200,21.797089,39.075027,0.0,344,134,16490,-1,-2,0,74.47,-1.17,0.02,16363.831825095245,0.0
981,1900-01-01 21:48:51.300,21.797089,39.075027,0.0,272,38,16100,-3,0,1,74.47,-1.17,0.02,16383.16953461692,0.0
982,1900-01-01 21:48:51.400,21.797089,39.075031,0.0,370,-146,16360,-1,0,1,74.47,-1.18,0.01,16363.70532611731,0.000413
983,1900-01-01 21:48:51.500,21.797089,39.075031,0.0,320,54,16568,0,0,1,74.46,-1.18,0.02,16313.183135121117,0.0
984,1900-01-01 21:48:51.600,21.797089,39.075031,0.0,448,102,16310,-2,-2,-1,74.46,-1.18,0.02,16313.445374904713,0.0
985,1900-01-01 21:48:51.700,21.797089,39.075031,0.0,314,-100,16024,-2,0,1,74.46,-1.18,0.02,16313.2723878442,0.0
986,1900-01-01 21:48:51.800,21.797089,39.075031,0.0,294,-202,16156,-3,2,1,74.45,-1.18,0.02,16314.018266509327,0.0
987,1900-01-01 21:48:51.900,21.797089,39.075031,0.0,356,-66,16518,-1,-1,1,74.45,-1.18,0.02,16159.36050714879,0.0
988,1900-01-01 21:48:52.000,21.797089,39.075031,0.0,404,78,16510,3,-10,2,74.45,-1.18,0.02,16394.53384515705,0.0
989,1900-01-01 21:48:52.100,21.797089,39.075031,0.0,226,-164,15804,-4,3,0,74.43,-1.18,0.02,16515.074083999745,0.0
990,1900-01-01 21:48:52.200,21.797089,39.075031,0.0,498,-148,16390,-4,3,2,74.43,-1.18,0.02,16395.088166887057,0.0
991,1900-01-01 21:48:52.300,21.797089,39.075031,0.0,422,60,16552,1,-2,1,74.43,-1.18,0.01,0.0,0.0
992,1900-01-01 21:48:52.400,21.797089,39.075031,0.0,342,150,16388,-1,0,-1,74.43,-1.18,0.01,0.0,0.0
